ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Falcade;;;;;;;;;;;;;
Coordinata X 1720787 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5137567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 1150 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (mm) somma;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
Medio mensile;53.3;49.3;64.2;99.3;126.9;126;140.7;148.2;95.7;122;151.3;71.4;1204
;;;;;;;;;;;;;
Si segnala che con precipitazione nevosa il pluviometro potrebbe non rilevare o sottostimare il fenomeno.;;;;;;;;;;;;;
Il valore mensile è la somma valori giornalieri.;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;24;0;0;0;
1997;0;0;0;0;0;0;0;0;0;0;0;0;
1998;0;0;0;0;0;0;0;0;0;0;0;0;
1999;8;3;4;0;0;0;0;0;0;0;5;6;
2000;31;29;31;30;17;0;0;0;13;31;15;8;
2001;4;1;1;3;0;0;6;0;0;4;0;0;
2002;0;6;0;2;0;0;0;0;0;0;1;0;
2003;0;0;0;0;0;0;0;0;0;0;0;0;
2004;0;0;0;0;0;0;0;0;0;0;0;0;
2005;0;0;0;0;0;0;0;0;0;0;0;0;
2006;0;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;0;0;0;0;0;0;
2009;0;0;0;0;0;0;0;0;0;0;0;0;
2010;0;0;0;0;0;0;0;0;0;0;0;0;
2011;0;0;0;0;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;0;0;0;0;0;0;0;0;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;0;0;0;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 16 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei giorni piovosi pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Falcade;;;;;;;;;;;;;
Coordinata X 1720787 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5137567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 1150 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (giorni piovosi);;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;0;12;15;13;40
1997;15;4;3;4;14;22;13;14;4;2;17;13;125
1998;5;2;1;21;12;17;13;17;10;11;5;2;116
1999;0;0;4;12;19;18;14;19;9;10;4;1;110
2000;>>;>>;>>;>>;6;13;12;12;4;>>;8;3;58
2001;10;2;13;8;10;11;13;11;12;2;4;0;96
2002;1;1;5;11;18;12;12;15;11;8;14;6;114
2003;4;1;0;9;11;18;10;10;6;10;7;6;92
2004;1;8;6;11;15;10;13;11;4;13;5;8;105
2005;2;1;4;9;10;8;12;13;10;8;5;6;88
2006;5;7;4;11;14;7;13;21;5;4;4;6;101
2007;6;6;7;6;17;16;9;16;7;5;4;1;100
2008;9;4;10;15;17;19;15;13;14;6;12;10;144
2009;8;7;7;11;5;13;12;12;10;5;8;12;110
2010;4;9;7;4;14;8;12;13;10;8;16;11;116
2011;2;6;6;5;10;18;19;9;8;6;5;4;98
2012;3;4;6;15;12;9;17;12;11;13;11;5;118
2013;10;12;18;16;18;11;15;12;9;13;14;3;151
2014;11;18;5;10;9;19;18;19;16;8;16;8;157
2015;6;7;10;8;15;12;11;15;9;11;0;0;104
2016;4;14;9;11;14;23;15;11;9;12;8;0;130
2017;1;8;5;10;14;17;8;9;14;2;8;6;102
2018;4;7;17;12;21;10;15;19;7;6;10;3;131
2019;7;4;4;19;15;9;21;11;8;11;20;9;138
2020;2;1;9;6;12;14;14;18;10;12;3;13;114
2021;8;3;2;8;18;18;15;12;8;4;9;4;109
2022;1;2;2;9;14;11;8;13;16;5;11;9;101
Medio mensile;5;6;7;10;14;14;13;14;9;8;9;6;110
;;;;;;;;;;;;;
Si segnala che con precipitazione nevosa il pluviometro potrebbe non rilevare o sottostimare il fenomeno.;;;;;;;;;;;;;
Si considera giorno piovoso quando il valore di pioggia giornaliero è >= 1 mm;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;24;0;0;0;
1997;0;0;0;0;0;0;0;0;0;0;0;0;
1998;0;0;0;0;0;0;0;0;0;0;0;0;
1999;8;3;4;0;0;0;0;0;0;0;5;6;
2000;31;29;31;30;17;0;0;0;13;31;15;8;
2001;4;1;1;3;0;0;6;0;0;4;0;0;
2002;0;6;0;2;0;0;0;0;0;0;1;0;
2003;0;0;0;0;0;0;0;0;0;0;0;0;
2004;0;0;0;0;0;0;0;0;0;0;0;0;
2005;0;0;0;0;0;0;0;0;0;0;0;0;
2006;0;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;0;0;0;0;0;0;
2009;0;0;0;0;0;0;0;0;0;0;0;0;
2010;0;0;0;0;0;0;0;0;0;0;0;0;
2011;0;0;0;0;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;0;0;0;0;0;0;0;0;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;0;0;0;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 16 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Falcade;;;;;;;;;;;;;
Coordinata X 1720787 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5137567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 1150 m s.l.m.;;;;;;;;;;;;;
Parametro Radiazione solare globale (MJ/m2);;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;79.559;204.067;97.533;67.215;448.374
1997;92.833;238.226;448.274;595.079;576.584;414.748;609.162;515.821;500.978;301.493;108.447;61.064;4462.709
1998;104.569;248.895;467.955;349.422;568.061;558.61;605.189;576.176;361.572;234.674;122.7;71.42;4269.243
1999;98.205;216.079;390.284;463.662;494.59;539.964;587.843;462.47;359.47;249.88;104.167;68.457;4035.071
2000;104.148;244.22;394.847;394.489;533.444;644.307;620.521;547.464;282.879;>>;33.821;62.043;3862.183
2001;77.036;205.027;305.133;468.884;587.033;611.823;446.623;516.63;336.237;250.602;118.438;72.229;3995.695
2002;102.805;197.659;435.188;407.236;438.64;613.543;592.907;514.227;361.767;263.832;95.011;61.485;4084.3
2003;104.249;260.6;471.068;522.065;629.069;658.315;674.481;585.747;460.091;285.226;116.618;74.03;4841.559
2004;108.868;164.811;416.329;440.992;627.688;607.179;649.755;536.029;457.468;219.686;129.497;73.465;4431.767
2005;115.589;224.896;424.532;465.683;651.179;619.147;673.885;504.907;375.919;268.947;119.374;64.303;4508.361
2006;88.44;189.889;424.996;466.776;549.566;695.287;697.382;499.805;460.399;287.749;132.835;62.759;4555.883
2007;94.772;227.798;363.998;582.3;524.168;486.174;646.679;485.847;447.006;276.44;138.653;77.84;4351.675
2008;90.435;263.76;372.091;404.324;539.738;529.76;581.611;559.388;383.657;279.973;101.456;54.845;4161.038
2009;97.784;190.643;419.048;449.064;649.705;569.505;623.915;577.011;372.229;292.073;114.177;57.434;4412.588
2010;72.336;152.78;366.725;532.05;481.868;580.977;640.015;492.556;394.144;234.95;91.44;39.054;4078.895
2011;93.868;211.729;408.296;536.921;600.426;493.806;548.142;556.344;418.256;290.761;114.102;60.11;4332.761
2012;102.153;172.562;438.973;428.574;578.316;559.802;567.704;560.518;367.503;243.799;96.812;37.542;4154.258
2013;78.185;143.962;320.428;428.015;431.36;576.025;656.137;563.932;425.36;206.081;90.555;66.029;3986.069
2014;69.982;140.498;428.141;451.832;568.563;588.809;492.682;431.109;371.733;231.931;85.954;67.277;3928.511
2015;76.366;181.01;345.142;520.517;520.29;551.192;601.141;494.765;336.801;204.067;134.159;64.196;4029.646
2016;91.596;128.706;352.184;447.665;460.104;492.989;541.671;544.728;397.495;224.469;100.929;65.244;3847.78
2017;99.102;188.86;405.315;471.155;543.767;603.351;624.412;551.65;303.702;305.547;108.937;55.297;4261.095
2018;94.64;162.2;291.201;498.079;409.018;613.825;585.64;494.47;407.21;248.004;98.519;70.94;3973.746
2019;91.094;222.436;469.914;354.713;459.671;655.544;591.169;487.021;407.794;259.106;80.47;62.753;4141.685
2020;105.899;240.078;360.116;581.297;616.787;499.547;616.969;488.979;394.596;240.944;132.321;32.861;4310.394
2021;67.64;240.222;455.441;512.884;546.083;603.514;544.144;505.874;415.752;282.722;97.91;46.095;4318.281
2022;96.31;234.781;462.388;489.883;525.235;638.244;664.427;553.601;384.781;285.973;115.282;53.602;4504.507
Medio mensile;93.035;203.551;401.462;471.675;542.729;577.153;603.239;523.349;380.161;256.654;106.671;61.096;4084.743
;;;;;;;;;;;;;
Il valore mensile è la somma dei valori giornalieri.;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;24;0;0;0;
1997;0;0;0;0;0;0;0;0;0;0;0;0;
1998;0;0;0;0;0;0;0;0;0;0;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;13;31;15;3;
2001;4;0;0;0;0;0;6;0;0;4;0;0;
2002;0;0;0;0;0;0;0;0;0;0;2;0;
2003;0;0;0;0;0;0;0;0;0;0;2;0;
2004;0;3;0;0;0;0;0;0;0;0;0;0;
2005;0;0;2;0;0;0;0;0;0;0;0;2;
2006;11;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;0;0;0;0;0;0;
2009;0;3;0;0;0;0;0;0;0;0;0;3;
2010;9;2;0;0;0;0;0;0;0;0;1;6;
2011;3;0;0;0;0;0;0;0;0;0;0;0;
2012;1;5;0;0;0;0;0;0;0;1;0;10;
2013;1;1;0;0;0;0;0;0;0;0;0;0;
2014;1;0;0;0;0;0;0;0;0;0;0;0;
2015;3;0;1;3;0;0;0;0;0;0;0;0;
2016;0;4;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;4;
2018;5;0;0;0;0;0;0;0;0;0;0;0;
2019;1;0;0;0;0;0;0;0;0;0;0;1;
2020;1;0;0;0;0;0;0;0;0;0;0;7;
2021;9;0;0;0;0;0;0;0;0;0;2;5;
2022;5;0;0;0;0;0;0;0;0;0;1;4;
;;;;;;;;;;;;;
Bollettino elaborato il 16 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori minimi mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Falcade;;;;;;;;;;;;;
Coordinata X 1720787 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5137567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 1150 m s.l.m.;;;;;;;;;;;;;
Parametro Temperatura aria a 2m (°C) media delle minime;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Medio
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;1.5;2.1;-2.5;-6;-1.2
1997;-4.6;-5.8;-1.9;-2.7;3.6;7.8;7.6;9.4;6.5;1.2;-1.8;-5.1;1.2
1998;-7;-4.6;-5;0;3.9;7.8;9.5;9.4;5.3;1.4;-5.3;-7.5;0.7
1999;-7.5;-8.3;-3.4;-0.2;6.2;6.9;9.3;10.3;7.3;2.8;-4.2;-8.5;0.9
2000;-8.9;-6.2;-2.8;1.6;5.7;7.8;7.5;9.4;5;>>;-1;-3.2;1.4
2001;-6.1;-5.1;-1.2;-1.2;6;6.3;9.6;10.6;3.5;4.8;-3.2;-9;1.2
2002;-7.6;-4.8;-1.9;-0.1;4.9;9.2;10.1;9.5;5.1;2.2;0.1;-3.8;1.9
2003;-7.7;-10.6;-2.6;-0.4;5.2;10.3;10.4;11.5;5;-0.1;-1.3;-4.9;1.2
2004;-9;-6;-4.1;0.5;2.2;7.4;8.7;10.2;5.7;4.7;-1.7;-5.3;1.1
2005;-8.5;-9.6;-4.8;0.2;5;8.6;9.9;8.7;7.4;2.8;-3;-8.4;0.7
2006;-8.7;-7.3;-5.5;0;4.4;8.1;11.6;7.7;8.1;4.3;-1;-3.9;1.5
2007;-4.3;-3.8;-2.3;2.6;5.6;9.4;9.2;9;4.4;1.8;-2.9;-5.8;1.9
2008;-4.5;-5.2;-3.6;0.5;5.4;9.5;9.7;10.3;5.7;3;-1.8;-5.1;2
2009;-7.5;-7.2;-3.9;0.7;5.7;8.2;10.2;11.5;7.7;1.9;-1.3;-6.9;1.6
2010;-8.7;-6.9;-4.4;0.2;4.7;8.6;11.2;10;6;1.4;-1.3;-7.5;1.1
2011;-6.6;-4.2;-2.3;2.2;4.7;9;9.3;10.4;8.9;2.1;-0.9;-4.9;2.3
2012;-7.6;-8.6;-0.4;1;4.9;9.7;10.5;11.3;6.9;3.2;-0.5;-7.5;1.9
2013;-5.4;-8.4;-3.3;2.1;3.7;7.3;10.8;10.2;7.2;5.4;-1;-3.6;2.1
2014;-3.9;-3;-2.1;1.4;4.1;8.1;10.2;9.2;7.4;5.1;3.1;-2.9;3.1
2015;-5.2;-5.1;-2.1;0.6;6.4;9;12.7;11.3;6.1;3.5;-0.4;-3.4;2.8
2016;-5.9;-3.5;-2.8;1.8;4.4;8.5;11.1;9.9;8.4;2.4;-1.2;-3.8;2.4
2017;-9.5;-2.9;-0.2;0.8;5.8;9.7;10.5;10.8;5.5;2.4;-3.1;-7.2;1.9
2018;-5.2;-7.3;-2.7;2.8;6.5;9;10.9;10.8;7.8;3.9;0.7;-4.9;2.7
2019;-7.2;-4.3;-2.2;1.5;3.2;10.8;11.1;12;7.6;4.7;-0.2;-4.3;2.7
2020;-5.1;-3.5;-2.9;0.9;5.7;9;10.9;11.6;8.4;2.2;-0.7;-4.6;2.7
2021;-9.1;-5.1;-4.2;-1.2;3.4;10.2;10.8;9.9;8.2;2.1;-0.7;-5.6;1.6
2022;-5.7;-4.6;-3.9;0.3;7.5;10.5;12.3;11.1;6.7;5.4;-0.8;-4.7;2.8
Medio mensile;-6.8;-5.8;-2.9;0.6;5;8.7;10.2;10.2;6.4;3;-1.4;-5.5;1.7
;;;;;;;;;;;;;
Il valore mensile è il valore medio delle minime giornaliere del mese.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili.;;;;;;;;;;;;;
Il valore medio annuale è il valore medio dei valori mensili dell'anno.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;24;1;0;0;
1997;0;0;0;0;0;0;0;0;0;0;0;0;
1998;0;0;0;0;0;0;0;0;0;0;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;13;31;15;3;
2001;4;0;0;0;0;0;6;0;0;4;0;0;
2002;0;0;0;0;0;0;0;0;0;0;2;0;
2003;0;0;0;0;0;0;0;0;0;0;0;0;
2004;0;0;0;0;0;0;0;0;0;0;0;0;
2005;0;0;0;0;0;0;0;0;0;0;0;0;
2006;0;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;0;0;0;0;0;0;
2009;0;3;0;0;0;0;0;0;0;0;0;0;
2010;0;0;0;0;0;0;0;0;0;0;0;0;
2011;0;0;0;0;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;0;0;0;0;0;0;0;0;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;1;3;0;0;0;0;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 16 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori medi mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Falcade;;;;;;;;;;;;;
Coordinata X 1720787 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5137567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 1150 m s.l.m.;;;;;;;;;;;;;
Parametro Temperatura aria a 2m (°C) media delle medie;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Medio
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;7.6;6.1;0.9;-3.2;2.8
1997;-1.6;-1.2;3.9;4.5;10.1;12.5;14.2;14.9;12.7;6.4;1.2;-2.3;6.3
1998;-3.5;0.1;1.4;4.2;10.3;14.1;15.9;15.8;10.5;5.7;-1.5;-3.7;5.8
1999;-4;-3.3;1.5;5.5;11.2;12.9;15.6;15.1;12.4;6.7;-1;-4.7;5.7
2000;-4.7;-1.3;2.6;6.7;11.5;14.9;14;15.8;11.9;>>;1.1;-0.7;6.5
2001;-2.8;-1.1;2.8;4;12.1;13;15.2;16.4;8.5;9;0.1;-5.3;6
2002;-3.9;-0.6;3.4;5.1;10.3;15.7;15.9;14.8;10;6.6;3.1;-1.1;6.6
2003;-3.5;-4.9;3.3;5;12.2;17.1;17;18.5;10.8;3.9;1.1;-2;6.5
2004;-4.8;-1.6;0.3;5.2;8.2;13.5;15;15.4;11.3;8;1.4;-2.7;5.8
2005;-4.5;-5;0.5;5.1;11.1;14.5;15.9;13.8;11.6;6.3;0.1;-4.8;5.4
2006;-5.2;-3.4;-0.9;5.1;10.3;14.7;18.1;12.5;13.4;8.6;2.5;-1.4;6.2
2007;-0.7;0.3;2.5;9.4;11.3;14.5;16.2;14.3;9.8;6.1;0.6;-2.5;6.8
2008;-1.4;-1.2;1.2;4.8;10.8;14.5;15.2;15.7;10.2;7.2;1.1;-2.5;6.3
2009;-4.1;-2.8;0.7;4.8;12.5;14;16.2;17.2;12.5;6.3;1.2;-3.8;6.2
2010;-5.2;-3;0.4;6.1;9.5;14.8;17.4;15.3;10.6;5.2;1.4;-4.1;5.7
2011;-3.3;-0.4;2.3;8.7;12.1;14.4;15.3;17.1;14.3;6.6;1.7;-1.5;7.3
2012;-3.3;-3.3;5.8;5.9;11.3;15.8;16.6;17.3;12.1;7.3;2.2;-3.9;7
2013;-2.1;-3.8;0.5;6.4;8.8;14;17.6;16.8;12.5;8.4;1.9;-0.6;6.7
2014;-1.2;0.1;3;6.5;10.1;14.3;15.3;13.9;12;8.7;5.1;-0.1;7.3
