ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Faloria;;;;;;;;;;;;;
Coordinata X 1743531 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5157576 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 2235 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (mm) somma;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
2000;-8.9;-7.4;-6.2;-2.2;1.9;5.1;3.8;7;3.5;0.5;-4.6;-5.6;-1.1
2001;-9.1;-8.1;-4.9;-6.6;2.2;2.8;6.2;7.6;0;2.9;-4.9;-10.7;-1.9
2002;-6.5;-6.2;-5.3;-4;1;5.8;6.1;5.5;1.1;-0.4;-3.8;-6.8;-1.1
2003;-10.1;-11.1;-4.5;-5.2;2.4;8.3;6.9;9.7;3.3;-3.5;-2.5;-7.2;-1.1
2004;-10.6;-7.9;-7.3;-3.8;-1.6;3.7;5.8;6.6;3.9;1.6;-4.5;-5.4;-1.6
2005;-8.9;-13;-6.9;-3.9;1.2;5;6.2;5;4;1.6;-5.3;-9.5;-2
2006;-9.4;-8.9;-8.8;-3;0.9;4.7;9;3.4;6;2.4;-2.2;-3.4;-0.8
2007;-4.8;-5.7;-5.8;0.9;2.1;5.2;6.4;6.1;1.5;0.1;-5.4;-7.1;-0.5
2008;-5.6;-5.1;-7.9;-4.1;1.7;5.7;6.4;6.7;2;1.1;-4.7;-7.6;-1
2009;-8.1;-11.6;-8.3;-2.3;2.5;4.3;6.6;7.9;4.6;-1;-2;-9.2;-1.4
2010;-10.3;-9.7;-7.6;-3.1;0.2;5;8.1;6.2;2.6;-0.9;-5;-10.6;-2.1
2011;-8.1;-6;-5.4;-1.2;1.8;5.4;5.3;8.4;6.7;0.6;-0.5;-6.9;0
2012;-8.3;-12;-2.2;-3.6;1.2;6.4;7.4;8.4;4;1.7;-2.4;-9.1;-0.7
2013;-7.1;-11.6;-7.6;-2;-0.6;3.9;8;7;4.1;1.8;-4.2;-3.8;-1
2014;-5.6;>>;-3;-1.6;0;4.6;6;5.4;4.1;2.2;0.1;-5.5;0.6
2015;-7.8;-8.1;-5.7;-3.1;2.1;5.2;10.1;8.4;2.5;0.6;0.2;-0.2;0.4
2016;-7.1;-6.8;-6.9;-1.8;0.3;4.7;7.9;7.1;5.8;-0.8;-3.9;-2.9;-0.4
2017;-10.4;-5.7;-2.8;-3.1;1.7;7;7.3;8.7;2;1.9;-4.9;-8.8;-0.6
2018;-6.7;-11.7;-7.2;0.1;2.5;5.5;7.9;8.1;5.8;1.8;-2.8;-6.4;-0.3
2019;-11.1;-4;-5;-2.7;-1.9;8;8;8.2;4.9;2.4;-3.9;-4.8;-0.2
2020;-4.6;-5.7;-6.4;-0.7;1.4;4.4;7;7.9;5;-0.8;-0.4;-6.5;0
2021;-9.9;-4.8;-6.4;-5.8;-1.3;6.8;7.2;6.2;5.6;0.2;-2.8;-5.4;-0.9
2022;-6.1;-7.1;-6.1;-4;3.4;7.3;8.8;7.8;2.8;4.5;-2.6;-5.8;0.2
Medio mensile;-7.9;-8.1;-6.2;-3.2;1;5.1;7;6.9;3.6;0.7;-3.5;-6.7;-0.9
;;;;;;;;;;;;;
Il valore mensile è il valore medio delle minime giornaliere del mese.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili.;;;;;;;;;;;;;
Il valore medio annuale è il valore medio dei valori mensili dell'anno.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;0;0;0;0;0;0;2;2;0;0;0;0;
1995;0;0;0;0;0;0;2;2;0;0;1;2;
1996;2;0;0;0;2;0;0;6;0;0;0;0;
1997;0;3;0;0;0;0;2;3;0;0;0;0;
1998;4;0;2;4;3;0;0;0;8;2;0;0;
1999;0;0;1;0;0;3;0;3;0;5;0;0;
2000;0;0;0;0;0;0;0;0;0;0;0;0;
2001;0;0;2;11;0;0;0;0;0;0;0;0;
2002;0;0;0;0;0;0;0;0;1;0;0;0;
2003;0;4;1;0;2;0;0;0;0;0;0;0;
2004;0;0;0;0;0;0;0;0;0;2;0;0;
2005;0;0;0;0;0;0;0;0;0;0;0;0;
2006;0;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;0;0;0;0;0;0;
2009;0;16;10;0;0;0;0;0;0;0;3;0;
2010;0;0;0;0;0;0;0;0;0;0;0;0;
2011;0;0;0;0;0;0;0;0;0;0;0;0;
2012;0;1;0;0;0;0;0;0;0;0;5;0;
2013;0;0;0;0;0;0;0;0;0;0;0;0;
2014;10;28;11;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;2;0;0;0;0;0;0;
2016;0;0;8;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 16 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori medi mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Faloria;;;;;;;;;;;;;
Coordinata X 1743531 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5157576 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 2235 m s.l.m.;;;;;;;;;;;;;
Parametro Temperatura aria a 2m (°C) media delle medie;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Medio
;;;;;;;;;;;;;annuale
1994;-4.4;-7;0.2;-2.5;3.9;7.8;11.5;11.1;6.3;2.3;1.6;-2.5;2.4
1995;-7.9;-3.1;-6.1;-0.5;3.3;5.2;11.4;7.6;3.5;6.3;-3.5;-5.5;0.9
1996;-4.7;-8.1;-6.4;-0.5;3.8;8.2;8.9;8.1;2.6;2;-2.8;-4.9;0.5
1997;-2.7;-2.6;-1;-2.6;4;6.6;8.1;9.6;9.1;2.7;-1.8;-4.7;2.1
1998;-4.2;-0.2;-4.3;-0.9;4.1;8.1;10;10.8;5.8;1.4;-5;-5;1.7
1999;-4.2;-7.4;-3.1;-0.6;5.3;6.9;9.6;9.6;7.4;2.6;-4;-6.1;1.3
2000;-5.7;-4.4;-3.1;0.3;5.1;9.1;7.4;10.6;6.8;2.7;-2.3;-3.4;1.9
2001;-6.2;-5.5;-1.9;-3.5;5.3;6.5;9.7;11.1;2.7;6;-2;-7.5;1.2
2002;-3.4;-3.2;-1.7;-1.3;3.9;9.6;9.5;8.4;4;2.3;-1.7;-4.2;1.9
2003;-6.7;-7.5;-1.1;-1.8;6.1;11.9;10.9;13.1;6.2;-0.4;0.2;-4;2.2
2004;-7.8;-4.6;-4.5;-1.3;1.4;7.1;9.1;9.6;6.9;3.9;-1.8;-3.1;1.2
2005;-5.9;-10.4;-4.1;-1.2;4.5;8.3;9.6;7.9;6.5;4.4;-3;-7.1;0.8
2006;-6.7;-6.6;-5.6;-0.3;3.8;8.3;12.4;6.1;8.9;5.5;0.7;-1;2.1
2007;-2;-3.3;-3.1;3.7;5.1;8.1;10.3;9.2;4.7;2.8;-3;-4.6;2.3
2008;-3.2;-2.4;-4.7;-1.7;4.4;8.6;9.5;10.3;5;3.8;-2.4;-5.2;1.8
2009;-5.9;-8.9;-5;0.3;5.7;7.3;10.2;11.3;7.2;2;0.5;-6.5;1.5
2010;-7.8;-7.2;-5;-0.2;2.5;8.2;11.7;9.1;5.3;1.3;-2.5;-8;0.6
2011;-5.7;-3.6;-2.4;2;5.3;8.1;8.6;11.8;9.7;3.5;2.1;-4.4;2.9
2012;-5.7;-8.9;0.8;-0.6;4.7;9.7;10.9;11.9;7.3;4.2;-0.2;-6.5;2.3
2013;-4.7;-9.1;-5;0.5;1.8;7.1;11.5;10.5;7.1;3.8;-2;-1.7;1.6
2014;-3.4;>>;-0.3;0.9;2.7;7.8;8.8;7.9;6.6;4.5;1.6;-3.5;3.1
2015;-4.8;-5.6;-3.1;0;5;8.3;13.4;11.1;5.2;2.8;2.7;2.3;3.1
2016;-4.7;-4;-4.6;0.9;3.1;7.7;11;10.5;8.3;1.7;-1.6;-0.3;2.3
2017;-7.4;-2.8;0.2;0;4.9;10.6;10.8;12.1;4.3;4.9;-2.5;-5.9;2.4
2018;-4;-9.2;-5;2.6;5;8.8;10.8;11.1;8.7;4.3;-0.7;-4;2.4
2019;-8.5;-1.3;-1.8;-0.6;0.6;11.6;11.3;11.1;7.7;5;-2.1;-2.8;2.5
2020;-1.9;-2.9;-3.5;2.2;4.5;7.2;10.6;11.1;7.6;1.5;2.5;-4.3;2.9
2021;-7.8;-2.4;-3.9;-3;1.5;10;10.4;9.2;8.2;3.1;-0.6;-3.2;1.8
2022;-3.3;-3.9;-2.8;-0.7;6.4;11;12.2;10.9;5.4;7.2;-0.6;-3;3.2
Medio mensile;-5.2;-5.2;-3.2;-0.4;4.1;8.4;10.3;10.1;6.4;3.4;-1.2;-4.2;2
;;;;;;;;;;;;;
Il valore mensile è il valore medio delle medie giornaliere del mese.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili.;;;;;;;;;;;;;
Il valore medio annuale è il valore medio dei valori mensili dell'anno.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;0;0;0;0;0;0;2;2;0;0;0;0;
1995;0;0;0;0;0;0;2;2;0;0;1;2;
1996;2;0;0;0;2;0;0;6;0;0;0;0;
1997;0;3;0;0;0;0;2;3;0;0;0;0;
1998;4;0;2;4;3;0;0;0;8;2;0;0;
1999;0;0;1;0;0;3;0;3;0;5;0;0;
2000;0;0;0;0;0;0;0;0;0;0;0;0;
2001;0;0;2;11;0;0;0;0;0;0;0;0;
2002;0;0;0;0;0;0;0;0;1;0;0;0;
2003;0;4;1;0;2;0;0;0;0;0;0;0;
2004;0;0;0;0;0;0;0;0;0;2;0;0;
2005;0;0;0;0;0;0;0;0;0;0;0;0;
2006;0;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;0;0;0;0;0;0;
2009;0;16;10;0;0;0;0;0;0;0;3;0;
2010;0;0;0;0;0;0;0;0;0;0;0;0;
2011;0;0;0;0;0;0;0;0;0;0;0;0;
2012;0;1;0;0;0;0;0;0;0;0;5;0;
2013;0;0;0;0;0;0;0;0;0;0;0;0;
2014;10;28;11;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;2;0;0;0;0;0;0;
2016;0;0;8;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 16 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori massimi mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Faloria;;;;;;;;;;;;;
Coordinata X 1743531 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5157576 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 2235 m s.l.m.;;;;;;;;;;;;;
Parametro Temperatura aria a 2m (°C) media delle massime;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Medio
;;;;;;;;;;;;;annuale
1994;-1;-3.7;4.1;1;8;12.1;16.4;15.5;10.3;6.2;4;0.4;6.1
1995;-4.7;0.2;-1.9;3.4;7.3;9.1;16.1;11.5;7.4;11;-0.3;-2.5;4.7
1996;-1.4;-3.3;-1.3;3.3;7.7;13.1;13.4;12.4;6.6;5.2;-0.4;-2.1;4.4
1997;0.2;1.3;3.1;2;8.2;10.5;12.5;13.9;13.9;6.8;1.2;-2.2;5.9
1998;-1.3;4.1;0;2.9;8.5;12.7;14.6;15.8;10.1;4.7;-1.7;-1.8;5.7
1999;-0.6;-3.9;0.9;3.5;9.5;11.4;13.9;13.6;11.3;6.4;-0.8;-2.8;5.2
2000;-2.2;-0.5;0.6;3.9;9.8;14.2;12.4;15.4;11.6;5.7;0.1;-0.9;5.8
2001;-3.4;-2.2;1.4;0.9;9.6;11.3;14.5;15.8;6.3;10.2;1.7;-4.1;5.2
2002;-0.1;0.6;2.8;3;7.8;14.2;14.2;12.9;8.2;6.1;0.6;-1.7;5.7
2003;-3.5;-3.2;3.4;2.8;11.2;17;16.1;17.9;10.4;3.1;3.5;-0.8;6.5
2004;-4.9;-1.4;-0.9;2.2;5.3;11.3;13.7;14.3;11.3;7.2;1.4;0.2;5
2005;-3.1;-6.9;-0.2;2.4;9;12.9;14;12.2;10.3;8;0.2;-4.4;4.5
2006;-3.5;-3.2;-1.6;3;7.7;13.3;17.4;10.1;13.1;9.2;3.7;1.6;5.9
2007;1.3;-0.3;0.2;8;9.4;11.9;15;13.4;9;6.5;0;-1.7;6.1
2008;-0.7;1;-0.9;1.6;8.6;13.1;14;15;9.2;7.9;0.3;-2.6;5.5
2009;-2.7;-5.3;-0.5;3.6;9.8;11.7;14.9;16;11.2;5.9;3.3;-3.7;5.4
2010;-4.5;-4;-1.7;3.6;5.8;12.7;16.7;13.3;9.3;4.6;0.2;-5.4;4.2
