2013;84.8;76.8;115.2;106.8;98.2;22.8;40.6;82.2;22.6;122.8;89;10.8;872.6
2014;121.2;96.4;45.2;116.4;75;38.6;120.4;37.2;61.6;24.8;68.8;65.4;871
2015;15.2;88;82.6;51.4;54.6;103;29.8;58.4;37;74.8;23.4;0.2;618.4
2016;40.8;155.4;61;23.4;167.8;125;0.6;93;100;97.4;91.8;1.8;958
2017;7.2;69.2;7;53;50.2;33.4;37.4;18.2;161;25.2;113;23.2;598
2018;12.4;91.8;118.8;22.2;34.6;62.8;49;43.2;72.2;90.8;75.6;17.2;690.6
2019;21.4;23.8;11.4;83.6;129.6;3.8;115;27.8;66.6;35.4;138;89.2;745.6
2020;22.6;5.2;33.8;10.8;15.2;73.4;66.4;99.8;38;86.6;14.2;82.4;548.4
2021;39;7.8;10.6;53.8;98.2;52.6;65.4;13.2;26.6;4.6;51.2;34.8;457.8
2022;18.8;3.4;23.8;42.6;39.4;4.2;29;69.8;61.2;2.8;127.2;72;494.2
Medio mensile;34.6;46;48.9;62.3;73.1;54.7;51.1;49.6;62.7;74.5;77.2;45.2;680
;;;;;;;;;;;;;
Si segnala che con precipitazione nevosa il pluviometro potrebbe non rilevare o sottostimare il fenomeno.;;;;;;;;;;;;;
Il valore mensile è la somma valori giornalieri.;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;30;31;30;31;
1997;31;28;31;30;31;30;31;31;30;31;30;31;
1998;0;0;3;3;4;0;0;0;0;0;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;1;0;0;
2001;0;0;0;0;0;0;0;0;24;4;0;1;
2002;1;0;0;0;5;0;0;1;0;0;0;4;
2003;1;0;0;0;0;0;4;5;0;0;0;0;
2004;0;1;1;0;0;0;0;0;0;0;0;0;
2005;0;0;0;0;0;0;0;0;0;0;0;3;
2006;2;0;1;0;0;1;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;1;0;0;0;0;2;0;0;
2009;0;0;0;0;0;0;0;0;0;0;1;2;
2010;1;0;0;1;0;0;0;0;0;0;0;0;
2011;0;2;0;0;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;3;1;0;0;0;0;0;2;0;0;
2014;0;0;0;0;0;0;1;2;0;0;0;0;
2015;0;0;0;0;0;0;0;0;0;2;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;2;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 20 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei giorni piovosi pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Sant'Apollinare (Rovigo);;;;;;;;;;;;;
Coordinata X 1722631 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4990567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 2 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (giorni piovosi);;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1997;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1998;7;3;2;13;7;2;5;1;8;6;5;2;61
1999;4;3;6;8;5;11;5;3;4;8;9;6;72
2000;0;2;5;9;5;5;5;4;7;9;13;7;71
2001;10;2;7;9;5;7;6;2;3;5;7;1;64
2002;1;4;1;11;9;7;8;9;9;5;13;12;89
2003;4;1;4;7;3;4;4;3;6;10;8;9;63
2004;8;10;9;13;10;7;5;5;4;8;7;12;98
2005;2;5;3;9;6;5;8;10;5;9;9;9;80
2006;3;7;7;8;6;1;3;9;6;2;4;2;58
2007;3;8;8;0;7;7;2;6;5;5;3;3;57
2008;9;3;7;13;8;10;3;4;3;4;11;10;85
2009;13;7;10;11;4;6;3;3;6;5;9;9;86
2010;9;10;6;7;13;8;2;4;7;7;12;10;95
2011;3;6;9;2;3;7;7;0;4;5;5;5;56
2012;1;3;0;11;10;1;1;2;10;9;8;8;64
2013;9;7;14;12;14;5;6;8;3;6;9;2;95
2014;15;13;5;7;7;6;8;7;8;3;11;9;99
2015;4;6;7;8;7;8;1;5;5;8;1;0;60
2016;6;14;6;4;12;7;0;7;6;11;8;1;82
2017;1;7;2;8;7;3;3;1;12;3;6;6;59
2018;2;10;12;6;6;6;6;7;6;6;9;4;80
2019;5;4;4;9;15;1;6;5;6;7;15;7;84
2020;2;1;6;2;5;9;8;7;6;10;2;12;70
2021;7;3;2;6;10;2;5;2;4;2;10;6;59
2022;2;1;1;6;4;2;5;5;6;0;6;11;49
Medio mensile;5;6;6;8;8;5;5;5;6;6;8;7;73
;;;;;;;;;;;;;
Si segnala che con precipitazione nevosa il pluviometro potrebbe non rilevare o sottostimare il fenomeno.;;;;;;;;;;;;;
Si considera giorno piovoso quando il valore di pioggia giornaliero è >= 1 mm;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;30;31;30;31;
1997;31;28;31;30;31;30;31;31;30;31;30;31;
1998;0;0;3;3;4;0;0;0;0;0;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;1;0;0;
2001;0;0;0;0;0;0;0;0;24;4;0;1;
2002;1;0;0;0;5;0;0;1;0;0;0;4;
2003;1;0;0;0;0;0;4;5;0;0;0;0;
2004;0;1;1;0;0;0;0;0;0;0;0;0;
2005;0;0;0;0;0;0;0;0;0;0;0;3;
2006;2;0;1;0;0;1;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;1;0;0;0;0;2;0;0;
2009;0;0;0;0;0;0;0;0;0;0;1;2;
2010;1;0;0;1;0;0;0;0;0;0;0;0;
2011;0;2;0;0;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;3;1;0;0;0;0;0;2;0;0;
2014;0;0;0;0;0;0;1;2;0;0;0;0;
2015;0;0;0;0;0;0;0;0;0;2;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;2;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 20 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Sant'Apollinare (Rovigo);;;;;;;;;;;;;
Coordinata X 1722631 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4990567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 2 m s.l.m.;;;;;;;;;;;;;
Parametro Radiazione solare globale (MJ/m2);;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1997;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1998;123.541;284.028;435.308;416.668;589.368;752.873;775.598;657.179;436.45;287.887;171.689;111.686;5042.275
1999;130.124;262.445;413.863;506.194;643.943;738.131;755.101;598.06;461.045;244.772;147.753;136.161;5037.592
2000;189.343;251.533;433.011;522.944;728.68;821.826;787.422;685.929;503.144;210.142;151.857;103.966;5389.797
2001;112.25;233.469;334.806;328.021;586.155;737.956;755.164;682.816;96.686;242.569;153.552;156.834;4420.278
2002;154.336;155.956;433.393;453.577;502.359;707.059;685.847;581.165;396.975;279.948;119.173;79.635;4549.423
2003;126.365;299.987;433.519;463.875;707.373;730.889;656.03;544.094;479.948;290.818;152.724;144.088;5029.71
2004;130.701;165.683;373.947;507.389;681.021;726.973;769.523;641.376;491.138;239.968;162.464;130.457;5020.64
2005;162.376;270.359;442.97;505.026;670.49;762.005;754.926;549.886;466.279;227.651;124.036;94.888;5030.892
2006;130.978;224.409;333.447;477.921;662.802;752.423;779.751;596.886;457.593;293.184;154.362;131.48;4995.236
2007;105.498;173.748;366.875;573.951;645.681;629.997;773.207;573.609;461.315;274.997;175.135;138.854;4892.867
2008;113.468;231.229;351.438;476.049;633.379;642.537;736.638;611.208;406.239;208.318;132.936;89.101;4632.54
2009;108.29;235.785;377.072;455.754;700.582;708.82;782.4;664.592;412.33;304.173;111.704;106.203;4967.705
2010;98.689;179.647;366.166;547.89;625.631;695.976;789.594;623.065;429.722;289.111;113.512;83.498;4842.501
2011;105.579;218.137;395.161;605.217;780.964;703.698;745.211;634.236;478.661;348.405;167.011;122.727;5305.007
2012;168.882;275.599;493.127;485.221;681.837;770.62;799.642;705.148;430.707;283.357;151.073;108.534;5353.747
2013;97.84;218.003;280.401;432.737;542.405;739.443;807.31;674.415;473.477;226.892;160.763;119.668;4773.354
2014;97.477;180.632;416.229;524.168;690.748;745.135;639.156;575.668;421.394;304.069;125.3;100.596;4820.572
2015;165.941;202.818;416.275;583.82;638.653;764.914;759.052;661.142;460.741;277.174;176.041;93.806;5200.377
2016;155.755;200.69;397.772;538.521;647.502;710.693;752.993;698.21;487.75;269.655;150.821;118.809;5129.171
2017;189.563;194.069;473.302;560.348;702.908;756.388;816.988;692.631;433.029;311.346;157.706;139.463;5427.741
2018;160.871;179.71;335.879;585.948;687.498;756.613;761.799;685.386;503.181;317.597;148.61;111.372;5234.464
2019;176.402;285.414;493.623;493.316;507.873;806.174;757.009;667.572;478.285;304.531;128.354;135.201;5233.754
2020;170.419;282.974;413.003;645.65;683.283;707.429;812.358;661.344;517.879;297.974;178.455;91.239;5462.007
2021;142.544;231.739;495.271;512.237;704.838;791.42;727.186;683.444;484.128;291.698;160.317;113.857;5338.679
2022;179.522;273.082;483.906;589.958;686.691;738.458;845.425;672.354;490.158;361.118;180.716;92.796;5594.184
Medio mensile;139.87;228.446;407.591;511.696;653.307;735.938;761.013;640.857;446.33;279.494;150.243;114.197;5068.981
;;;;;;;;;;;;;
Il valore mensile è la somma dei valori giornalieri.;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;30;31;30;31;
1997;31;28;31;30;31;30;31;31;30;31;30;31;
1998;0;0;3;3;4;0;0;0;0;0;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;1;0;0;
2001;0;4;0;8;4;1;0;0;24;4;0;0;
2002;0;0;0;0;5;0;0;1;0;0;2;4;
2003;3;0;0;0;0;0;4;5;0;0;0;0;
2004;0;0;0;0;0;0;0;0;0;0;0;0;
2005;0;0;0;1;2;0;0;0;0;0;0;5;
2006;6;0;4;0;0;0;0;0;0;0;0;0;
2007;0;0;0;1;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;0;2;0;4;0;0;
2009;0;0;0;0;0;0;0;0;0;0;0;0;
2010;5;1;0;1;0;0;0;0;1;0;0;0;
2011;0;2;0;0;0;0;0;2;0;0;0;1;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;3;2;4;0;0;0;0;0;0;0;
2014;0;0;0;0;0;0;1;2;0;0;0;0;
2015;0;2;1;0;0;0;2;0;0;1;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;2;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;2;0;0;0;0;0;0;0;3;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 20 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori minimi mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Sant'Apollinare (Rovigo);;;;;;;;;;;;;
Coordinata X 1722631 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4990567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 2 m s.l.m.;;;;;;;;;;;;;
Parametro Temperatura aria a 2m (°C) media delle minime;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Medio
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1997;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1998;2.1;0.3;2.4;8;12.4;16.3;18.1;17.9;13.9;9.6;3.3;-1;8.6
1999;-0.2;-2;3.9;8.2;13.9;15.4;17.6;17.7;15.2;10.5;4;-0.4;8.6
2000;-3;-1;3.5;9.4;14;15.9;15.8;17.6;13.9;11.8;6.4;3.3;9
2001;2.6;0.9;7.1;7.3;15.5;14.8;17.5;17.8;12.3;12.2;3.6;-2.6;9.1
2002;-3.3;2.8;4.2;8.1;13.1;16.7;17.2;17.3;13.3;9.9;7.7;4.1;9.3
2003;0;-2.2;3.1;7.4;13.2;19.3;18.9;20;12.1;8.1;6.9;1.6;9
2004;-0.5;0.2;3.5;8.6;10.6;15.5;17;17.8;13.1;12.3;4.6;2.4;8.8
2005;-1.7;-2;2.5;6.7;12.3;15.6;17.5;15.6;14.5;10.2;4.9;0.2;8
2006;-1.9;-0.3;2.8;7.7;11.4;14.9;17.9;15;14.3;9.8;4.2;2.4;8.2
2007;2.6;2.1;4.7;8.4;12.7;15.7;16;16;12.3;9.3;2.9;-0.2;8.5
2008;2.2;0.5;3.8;7.2;12.1;16.1;17.1;17.2;12.9;10.1;5.9;1.8;8.9
2009;0.1;0.4;3.6;8.9;13.9;15.4;17.6;18.8;14.8;8.7;6.7;0;9.1
2010;-0.3;1.4;3.1;7.6;12.2;16.3;18.6;16.3;12.7;8.7;7.1;-0.8;8.6
2011;0.7;0.2;3.8;9;12.1;16.7;17;18;16.4;7.6;4.4;0;8.8
2012;-2.6;-2.4;4.3;7.6;11.4;17;18.8;18.9;14.9;10.5;7;-0.4;8.8
2013;1.3;0.3;4.1;8.9;11.6;15.6;18.4;17.5;13.9;12.2;6.8;0.7;9.3
2014;4.1;4.3;5.7;9.4;11.9;16.1;17.2;16.3;13.8;12.2;8.6;4.1;10.3
2015;-0.4;1.6;4.5;7.6;14;16.2;20.2;18.4;14.6;10.6;5;1.7;9.5
2016;-0.2;4.3;5.1;8.5;12.4;16.4;19.3;17.1;15.3;9.7;6.5;0.4;9.6
2017;-2.7;3;5.3;8.6;12.8;17.5;18.1;18.7;13.3;9.2;4.6;-0.5;9
2018;2;0.9;3.9;10.1;14.5;16.7;18.9;19.6;15.4;11.4;8.7;0.2;10.2
2019;-1.3;0.8;3.3;8.1;11.1;18.5;19.3;19.8;14.9;11.9;7.6;2.4;9.7
2020;0.3;2.4;4.1;6.8;12.4;16.1;17.6;19;14.8;8.9;5.2;3.3;9.2
2021;-0.5;2.5;1.8;5.5;11.3;17.2;18.8;16.6;13.8;7.9;6.5;1;8.5
2022;-0.8;0.6;1.8;6.5;14.4;18.1;19.5;18.8;14.2;12.2;6.5;4.3;9.7
Medio mensile;-0.1;0.8;3.8;8;12.7;16.4;18;17.7;14;10.2;5.8;1.1;9.1
;;;;;;;;;;;;;
Il valore mensile è il valore medio delle minime giornaliere del mese.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili.;;;;;;;;;;;;;
Il valore medio annuale è il valore medio dei valori mensili dell'anno.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;30;31;30;31;
1997;31;28;31;30;31;30;31;31;30;31;30;31;
1998;0;0;3;3;4;0;0;0;0;0;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;1;0;0;
2001;0;0;0;0;9;0;0;0;24;4;0;0;
2002;0;0;0;0;6;0;0;5;0;0;2;4;
2003;3;0;0;0;0;0;4;5;0;0;0;0;
2004;0;0;0;0;0;0;0;0;0;0;0;0;
2005;0;0;0;1;2;0;0;0;0;0;0;6;
2006;6;0;4;0;0;0;0;0;0;0;0;0;
2007;0;0;0;1;0;0;0;4;0;0;0;0;
2008;0;0;0;0;0;0;0;2;0;5;0;0;
2009;0;0;0;0;0;0;3;0;0;0;0;0;
2010;4;1;0;1;0;0;0;0;0;0;0;0;
2011;0;2;0;0;0;0;0;0;0;0;0;0;
2012;0;0;0;0;2;0;0;3;0;0;0;0;
2013;0;2;3;0;0;0;0;0;0;0;0;0;
2014;0;0;0;0;0;0;0;2;0;0;0;0;
2015;0;2;1;0;0;0;2;0;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;2;0;0;0;0;0;0;0;2;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 20 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori medi mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Sant'Apollinare (Rovigo);;;;;;;;;;;;;
Coordinata X 1722631 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4990567 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 2 m s.l.m.;;;;;;;;;;;;;
Parametro Temperatura aria a 2m (°C) media delle medie;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Medio
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1997;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1998;4.5;6.3;8.5;12.9;18.4;22.3;24.1;24.4;18.8;13.7;6.7;1.7;13.5
1999;2.4;3.3;9;13.3;19;21.2;23.5;23.4;20.7;14.1;6.5;2.6;13.2
2000;0.5;4.6;9;14.6;19.8;22.6;22.2;24.2;19.6;15;9.8;5.7;14
2001;4.8;5.8;11;12.6;21.9;21;23.6;24.5;18.4;16.2;6.7;1;14
2002;0.6;5.9;10.4;13;18.3;23.1;23.2;22.7;18;14.3;11;6.1;13.9
2003;2.6;2.5;9;12;20.1;25.7;25;26.8;18.2;12.2;9.8;4.8;14.1
2004;2.2;3.3;7.6;12.9;16.2;21.7;23.7;23.6;19.1;15.9;8.6;5.3;13.3
2005;1.4;2.6;7.9;12;18.2;22.2;23.5;20.9;19.4;13.4;7.2;2.9;12.6
2006;1.1;3.5;7.4;13.2;17.4;21.8;25;20.5;20.1;15;8.7;5.3;13.2
2007;5.2;6.3;9.9;15.6;19;21.8;24;22.5;18.1;13.9;7.4;3;13.9
2008;5.1;5;8.6;12.8;18.2;21.9;24;24;18.5;15.1;8.7;4.4;13.9
2009;2.4;4.8;8.7;13.8;19.9;21.6;24.2;25.1;20.2;13.7;9.5;3;13.9
2010;1.7;4.6;7.7;13.2;17.3;21.7;25.2;22.6;18.1;12.9;9.8;1.9;13.1
2011;3;4.3;8.9;15.3;19.1;22.1;23.3;25;22;13.1;7.3;3.7;13.9
2012;1.1;2;11.4;12.9;17.8;23.7;26;26.2;20;14.6;10.2;2.1;14
2013;3.5;3.6;7.5;13.7;16.6;21.8;25;23.6;19.5;15.3;9.9;3.9;13.7
2014;6.5;8;10.9;15;17.6;22.3;22.4;21.8;18.8;16.1;11.4;6.1;14.7
2015;3.6;5.3;9.4;13.2;18.7;22.6;26.8;24.3;19.6;14.1;8.5;3.9;14.2
2016;3.5;7.6;9.7;14.1;17.1;21.6;25.1;23.1;20.6;13.3;9.3;3.1;14
2017;1.1;6.5;11.3;14.2;18.4;24;24.7;25.2;17.6;13.8;8.1;2.8;14
2018;5.5;3.8;7.2;15.8;19.7;22.6;24.7;25;20.4;15.6;10.9;2.9;14.5
2019;2.1;6;9.9;13.1;14.9;24.9;25.3;25.1;19.8;16;10.6;5.8;14.5
2020;3.8;7.5;9.1;14;18.5;21.5;23.7;24.4;20.2;13.3;8.5;5.7;14.2
2021;2.7;6.8;8.6;11.5;16.6;23.7;24.5;23.4;19.8;13.3;9.5;3.8;13.7
2022;3.1;6;8;12.1;19.9;24.7;26.4;24.8;19.4;17.1;10.2;6.3;14.8
Medio mensile;3;5;9.1;13.5;18.3;22.6;24.4;23.9;19.4;14.4;9;3.9;13.9
;;;;;;;;;;;;;
Il valore mensile è il valore medio delle medie giornaliere del mese.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili.;;;;;;;;;;;;;
