ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Villadose;;;;;;;;;;;;;
Coordinata X 1730059 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4995063 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 0 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (mm) somma;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
Medio mensile;40.5;50.2;51.6;63.3;76.7;64.5;45.4;54.5;68.8;75.3;85.2;56.1;732.1
;;;;;;;;;;;;;
Si segnala che con precipitazione nevosa il pluviometro potrebbe non rilevare o sottostimare il fenomeno.;;;;;;;;;;;;;
Il valore mensile è la somma valori giornalieri.;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;0;0;0;0;0;0;0;0;0;0;0;0;
1995;0;0;2;0;0;0;0;0;0;0;0;0;
1996;0;0;3;10;0;0;0;0;0;0;0;0;
1997;0;0;0;0;0;0;0;0;0;0;0;6;
1998;0;0;0;0;0;0;0;0;0;2;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;0;0;0;
2001;0;0;0;0;0;0;0;7;0;0;0;1;
2002;3;0;0;0;0;0;2;0;0;0;4;0;
2003;1;0;2;0;0;0;0;0;3;0;0;0;
2004;0;3;2;0;0;0;0;0;0;0;0;0;
2005;3;2;0;0;0;0;0;0;0;0;0;0;
2006;3;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;1;7;0;0;0;0;0;0;0;
2009;0;0;0;0;0;0;0;1;0;0;0;4;
2010;0;0;0;0;0;0;0;0;0;2;0;0;
2011;0;0;0;0;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;0;0;0;0;0;0;0;3;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;0;0;0;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;1;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 20 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei giorni piovosi pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Villadose;;;;;;;;;;;;;
Coordinata X 1730059 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4995063 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 0 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (giorni piovosi);;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;5;3;0;11;8;5;2;4;11;5;4;5;63
1995;3;8;4;6;14;10;2;7;5;0;3;10;72
1996;6;6;4;7;8;7;3;8;11;8;12;13;93
1997;9;1;2;3;5;13;8;3;2;3;14;7;70
1998;8;1;2;12;9;5;6;1;9;7;5;2;67
1999;4;4;6;8;5;10;4;4;4;7;11;7;74
2000;0;2;6;7;6;6;5;5;8;10;14;6;75
2001;12;2;11;9;7;7;4;2;9;4;7;1;75
2002;1;4;0;11;12;7;8;9;7;6;12;11;88
2003;5;1;4;7;3;4;3;3;5;11;8;9;63
2004;10;9;8;13;9;6;5;5;4;8;8;11;96
2005;2;3;4;10;6;3;8;10;6;7;9;10;78
2006;3;7;7;7;7;1;3;10;5;3;4;5;62
2007;3;10;8;0;8;9;3;8;5;4;3;3;64
2008;8;3;6;13;3;12;3;4;3;4;13;12;84
2009;14;7;10;11;4;7;3;3;4;5;7;8;83
2010;11;11;7;8;12;7;3;6;7;6;13;11;102
2011;2;7;8;1;3;6;6;0;6;5;5;5;54
2012;2;2;0;12;9;1;1;0;10;9;8;7;61
2013;9;8;18;11;16;7;5;7;4;7;9;3;104
2014;16;13;5;7;6;6;10;8;7;3;11;8;100
2015;4;6;7;8;7;8;2;5;5;11;1;0;64
2016;6;15;8;4;13;9;1;9;5;12;9;0;91
2017;2;8;2;7;10;4;3;2;14;3;6;6;67
2018;2;10;13;4;6;8;6;7;5;8;9;4;82
2019;4;5;5;9;16;1;6;7;5;6;17;6;87
2020;2;1;7;2;4;12;8;8;6;10;1;13;74
2021;7;2;2;7;12;2;5;1;4;2;11;6;61
2022;2;1;1;8;5;2;5;5;6;0;9;10;54
Medio mensile;6;6;6;8;8;6;5;5;6;6;8;7;76
;;;;;;;;;;;;;
Si segnala che con precipitazione nevosa il pluviometro potrebbe non rilevare o sottostimare il fenomeno.;;;;;;;;;;;;;
Si considera giorno piovoso quando il valore di pioggia giornaliero è >= 1 mm;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;0;0;0;0;0;0;0;0;0;0;0;0;
1995;0;0;2;0;0;0;0;0;0;0;0;0;
1996;0;0;3;10;0;0;0;0;0;0;0;0;
1997;0;0;0;0;0;0;0;0;0;0;0;6;
1998;0;0;0;0;0;0;0;0;0;2;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;0;0;0;
2001;0;0;0;0;0;0;0;7;0;0;0;1;
2002;3;0;0;0;0;0;2;0;0;0;4;0;
2003;1;0;2;0;0;0;0;0;3;0;0;0;
2004;0;3;2;0;0;0;0;0;0;0;0;0;
2005;3;2;0;0;0;0;0;0;0;0;0;0;
2006;3;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;1;7;0;0;0;0;0;0;0;
2009;0;0;0;0;0;0;0;1;0;0;0;4;
2010;0;0;0;0;0;0;0;0;0;2;0;0;
2011;0;0;0;0;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;0;0;0;0;0;0;0;3;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;0;0;0;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;1;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 20 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Villadose;;;;;;;;;;;;;
Coordinata X 1730059 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4995063 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 0 m s.l.m.;;;;;;;;;;;;;
Parametro Radiazione solare globale (MJ/m2);;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;153.15;196.021;474.802;460.581;634.404;688.91;800.652;686.142;447.313;315.263;101.18;77.438;5035.856
1995;177.771;171.419;436.431;488.464;603.156;663.894;792.154;611.308;472.467;324.262;163.11;72.078;4976.514
1996;84.203;240.222;318.526;332.791;669.956;709.538;704.656;635.54;406.545;248.569;143.812;105.554;4599.912
1997;127.789;218.068;498.098;598.223;708.729;628.335;774.054;630.977;526;295.387;125.154;77.808;5208.622
1998;119.913;276.245;463.649;470.358;670.496;751.223;764.772;658.66;441.232;274.808;188.232;116.512;5196.1
1999;136.896;258.133;383.576;469.693;616.172;722.41;739.945;582.276;450.137;237.09;138.069;126.296;4860.693
2000;168.934;228.819;408.516;506.012;707.631;802.848;757.059;656.67;473.948;206.803;142.111;97.226;5156.577
2001;103.747;250.985;320.679;541.414;680.199;744.313;742.261;530.826;444.552;298.004;165.677;163.386;4986.043
2002;149.253;161.51;460.694;485.803;606.25;707.781;661.365;633.136;412.338;300.772;118.922;93.837;4791.661
2003;156.884;326.854;447.527;496.366;754.7;755.44;789.437;666.329;443.284;287.128;161.911;138.935;5424.795
2004;131.279;150.822;352.667;510.65;688.492;727.588;771.52;649.924;478.894;238.697;162.351;124.721;4987.605
2005;145.45;258.447;428.071;523.584;701.493;736.487;740.148;542.228;445.023;218.758;128.461;114.29;4982.44
2006;157.832;221.796;370.691;473.609;640.874;734.121;748.165;576.371;442.657;303.282;156.564;128.982;4954.944
2007;100.847;174.212;333.99;597.57;614.095;608.773;744.423;564.271;460.179;286.682;174.846;133.814;4793.702
2008;83.858;211.832;320.283;440.987;468.526;629.276;711.543;644.131;401.299;275.254;133.18;92.318;4412.487
2009;107.6;211.353;373.107;443.102;679;671.858;757.893;607.709;454.016;290.649;103.721;100.522;4800.53
2010;106.339;185.045;352.698;562.35;612.262;683.244;791.108;628.724;433.848;262.765;112.608;87.781;4818.772
2011;105.127;223.729;403.953;547.122;794.118;712.717;740.21;664.158;449.868;333.463;152.416;114.773;5241.654
2012;159.395;264.649;485.753;468.886;665.012;612.545;708.246;673.153;418.91;270.61;145.845;94.006;4967.01
2013;97.201;217.365;296.881;476.716;595.317;725.598;775.258;656.168;457.612;217.962;160.857;119.668;4796.603
2014;98.148;182.98;404.455;517.158;682.59;732.533;646.941;598.512;401.507;302.661;123.095;95.249;4785.829
2015;153.439;221.062;416.587;580.293;630.764;758.572;798.035;597.853;448.367;263.443;163.612;91.364;5123.391
2016;139.212;187.128;386.387;520.725;631.891;680.381;747.51;691.69;469.072;244.601;143.153;116.273;4958.023
2017;174.585;186.488;466.936;560.543;686.92;746.717;794.137;681.071;413.757;291.295;151.123;129.277;5282.849
2018;147.791;175.775;336.613;575.115;680.406;750.162;760.293;700.773;457.368;292.117;139.889;108.956;5125.258
2019;164.252;268.576;481.479;480.82;534.68;800.991;747.074;656.739;458.415;281.586;126.796;126.986;5128.394
2020;160.669;265.52;413.524;649.932;697.595;673.314;808.522;647.288;497.563;268.541;171.388;88.678;5342.534
2021;133.563;240.442;493.804;522.743;695.242;791.88;725.686;669.113;471.969;300.376;152.529;102.285;5299.632
2022;166.995;255.78;486.964;612.093;711.653;752.949;763.316;669.053;470.053;300.829;175.819;90.379;5455.883
Medio mensile;134.901;221.768;407.495;514.266;657.332;713.945;751.944;634.855;449.938;276.954;145.739;107.91;5017.045
;;;;;;;;;;;;;
Il valore mensile è la somma dei valori giornalieri.;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;0;0;0;0;0;0;0;0;0;0;0;0;
1995;0;0;0;0;0;0;0;0;0;0;0;0;
1996;0;0;3;10;0;0;0;0;0;0;0;0;
1997;0;0;0;0;0;0;0;0;0;0;0;6;
1998;0;0;0;0;0;0;0;0;0;2;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;0;0;0;
2001;0;0;0;0;0;0;0;7;0;0;0;0;
2002;2;0;0;0;0;0;2;0;0;0;4;0;
2003;0;0;2;0;0;0;0;0;3;0;0;0;
2004;0;3;1;0;0;0;0;0;0;0;0;0;
2005;3;0;0;0;0;0;0;0;0;0;0;0;
2006;0;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;3;0;0;0;0;0;0;0;0;0;
2008;3;0;0;0;8;0;0;0;0;0;0;0;
2009;0;3;0;0;0;0;0;3;0;0;0;0;
2010;0;0;0;0;0;0;0;0;0;2;0;0;
2011;0;0;0;3;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;5;2;0;0;0;0;2;
2013;0;0;0;0;0;0;0;0;0;2;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;0;0;2;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;2;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;2;
2022;0;0;0;0;0;0;3;0;1;4;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 20 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori minimi mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Villadose;;;;;;;;;;;;;
Coordinata X 1730059 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4995063 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 0 m s.l.m.;;;;;;;;;;;;;
Parametro Temperatura aria a 2m (°C) media delle minime;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Medio
;;;;;;;;;;;;;annuale
1994;1.2;0.5;4.4;6.7;11.4;14.5;17.3;17.7;13.6;8.3;8.4;2.5;8.9
1995;-2.2;1.3;1.8;5.4;11.2;13.9;17.6;15.5;11.3;8.9;3.1;2;7.5
1996;2.3;-0.6;1.1;8;12.2;14.7;14.5;15.3;10.4;8.7;6.1;1.7;7.9
1997;1.5;1.2;2.3;3.4;11.2;15.1;14.9;15.5;11.4;8.7;5.3;1.8;7.7
1998;1.9;-0.7;0.5;7;11.4;15.5;16.7;16.5;12.4;9.4;2.7;-1.3;7.7
1999;-0.4;-2.6;3.3;7.4;13.4;14.5;16.4;16.3;14.3;10.4;3.8;-0.6;8
2000;-3.3;-1.2;2.4;9.1;13.6;14.7;14.3;15.9;12.6;11.3;6.3;3.1;8.2
2001;2.5;0.3;6.3;6.3;13.6;13.8;16.8;17.1;10.4;12;3.1;-2.9;8.3
2002;-3.7;2.9;3.4;7.4;12.8;16.1;16.7;16.5;12.9;9.8;7.5;3.8;8.8
2003;-0.2;-3.2;1.9;6.8;13.1;18.9;18.1;20;12;7.6;7;1.6;8.6
2004;-0.5;0.2;3.5;8.6;10.8;15.4;16.9;17.4;12.8;12.4;4.6;2.3;8.7
2005;-1.8;-2.5;2;6.8;12.7;15.6;17.1;15.7;14.3;10.5;5.4;0.1;8
2006;-1.1;0.6;2.5;7.8;11.7;15;17.9;14.9;14;10.1;4.3;2.1;8.3
2007;2.7;2.1;4;7.9;12.6;15.9;16.4;16.3;12;8.5;2.7;-0.3;8.4
2008;2.4;0.4;3.5;7.4;12.1;16.2;16.7;16.7;12.4;9.8;5.9;1.9;8.8
2009;0;0.7;3.4;9;13.9;15.4;17.5;18;14.2;8.8;7.1;0.2;9
2010;0.2;1.8;3.5;7.5;12.7;16.2;18.9;16.7;12.5;7.4;7.1;-0.9;8.6
2011;0.5;0.1;3.7;8.6;12.1;16.3;16.9;17.4;16.3;7.7;4.3;0.6;8.7
2012;-2.2;-3;3.3;7.9;12.1;16.2;18.1;17.8;14.8;10.7;7.1;0.1;8.6
2013;1.4;0.6;4.4;9.1;12.2;16;18.4;17;13.5;12;6.8;0.8;9.4
2014;4.4;4.4;5.9;9.4;12;16.1;17.2;16.3;13.8;12;8.7;4.1;10.4
2015;-0.3;1.8;3.7;6.9;13.4;16;19.9;18;14.6;10.2;4.6;1.3;9.2
2016;-0.3;4.2;4.7;8.3;12.5;16.6;18.8;16.2;14.2;9.2;6.3;0.3;9.2
2017;-2.8;3;4.9;8.1;13.3;17.7;17.8;17.7;12.8;9;4.4;-0.1;8.8
2018;2.1;0.6;3.6;9.7;14.4;16.5;18.7;18.9;14.8;11.2;8.7;0.6;10
2019;-1.1;0.5;2.9;8.1;11.1;18.5;18.8;19.1;14.2;11.6;7.6;2.4;9.5
2020;0.4;2.3;4;6.4;12.1;16.3;17.6;18.5;14.5;9;4.9;3.6;9.1
2021;-0.5;2.5;1.2;5.3;11.1;17.2;18.6;16;13.6;7.8;6.4;1.3;8.4
2022;-0.5;0.3;0.6;5.8;13.9;17.7;18.7;17.9;13.7;11.5;6;4.6;9.2
Medio mensile;0.1;0.6;3.2;7.5;12.4;15.9;17.4;17;13.3;9.8;5.7;1.3;8.7
;;;;;;;;;;;;;
Il valore mensile è il valore medio delle minime giornaliere del mese.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili.;;;;;;;;;;;;;
Il valore medio annuale è il valore medio dei valori mensili dell'anno.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;0;0;0;0;0;0;0;0;0;0;0;0;
1995;0;0;0;0;0;0;0;0;0;0;0;0;
1996;0;0;3;10;0;0;0;0;0;0;0;0;
1997;0;0;0;0;0;0;0;0;0;0;0;8;
1998;0;0;0;0;0;0;0;0;0;2;0;0;
1999;0;0;0;0;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;0;0;0;
2001;0;0;0;0;0;0;0;7;0;0;0;0;
2002;2;0;0;0;0;0;2;0;0;0;4;0;
2003;0;0;2;0;0;0;0;0;3;0;0;0;
2004;0;3;1;0;0;0;0;0;0;0;0;0;
2005;3;0;0;0;0;0;0;1;1;0;0;0;
2006;0;0;0;0;0;0;0;0;0;0;0;0;
2007;0;0;3;0;0;0;0;0;0;0;0;0;
2008;3;0;0;0;8;0;0;0;0;0;0;0;
2009;0;3;0;0;0;0;0;3;0;0;0;0;
2010;0;0;0;0;0;0;0;0;0;2;0;0;
2011;0;0;0;3;0;0;0;0;0;0;0;0;
2012;0;0;0;0;0;5;2;0;0;0;0;2;
2013;0;0;0;0;0;0;0;0;0;0;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;0;0;2;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;2;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;2;
2022;0;0;0;0;0;0;3;0;1;4;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 20 febbraio 2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori medi mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Villadose;;;;;;;;;;;;;
Coordinata X 1730059 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 4995063 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 0 m s.l.m.;;;;;;;;;;;;;
Parametro Temperatura aria a 2m (°C) media delle medie;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Medio
;;;;;;;;;;;;;annuale
1994;4.6;4.2;10.9;11.8;17.5;21.1;24.7;24.8;19.1;12.7;10.2;4.6;13.8
1995;1.7;5.3;7.3;11.7;16.9;19.5;24.6;21.6;17.3;13.9;7;4.3;12.6
1996;4.3;3;6.1;14.2;17.8;21.9;21.8;21.6;15.8;12.9;9.1;4;12.7
1997;3.9;5.2;9.6;10.8;18;20.4;21.9;22;18.7;13.3;8.3;4.3;13
1998;4.3;5.5;7.8;12.3;17.8;22.2;24;24;18.4;13.6;6.4;1.6;13.2
1999;2.3;2.9;8.7;13.1;19;21.2;23.3;22.9;20.5;14.1;6.5;2.5;13.1
2000;0.1;4.2;8.6;14.5;19.9;22.5;22;23.9;19;14.8;9.8;5.6;13.7
2001;4.7;5.3;10.5;12.1;19.9;20.9;23.6;24.3;16.6;16.2;6.4;0.6;13.4
2002;0.4;5.8;10.1;12.8;18.3;23;22.8;22.1;17.9;14.2;10.6;5.8;13.6
2003;2.4;2;8.4;11.8;20.3;25.8;25.1;27.2;18.5;12.1;9.8;4.7;14
2004;2.1;3.4;7.7;13;16.3;21.7;23.6;23.5;18.7;15.8;8.4;5;13.3
2005;1.2;2.1;7.5;12.1;18.5;22.3;23.6;21.2;19.6;13.5;7.6;2.6;12.6
2006;1.8;4.3;7.1;13.3;17.6;21.9;25.1;20.3;19.9;15.1;8.7;5.1;13.3
2007;5.2;6.3;9.4;15.4;18.8;21.9;24.3;22.7;18;13.5;7.1;2.9;13.8
2008;4.9;4.8;8.4;12.7;18.2;21.8;23.7;23.8;18.1;15;8.7;4.3;13.7
2009;2.4;4.9;8.5;13.9;20.1;21.6;23.9;24.4;19.9;13.6;9.6;3.1;13.8
2010;2.1;4.9;7.8;13.3;17.5;21.7;25.3;22.8;18;12;9.7;1.8;13.1
2011;2.7;4.4;8.9;15.6;19.3;22.2;23.2;25.1;22.1;13.2;7.4;4;14
2012;1.4;1.9;11.2;13;18.1;22.6;25;25.6;19.8;14.7;10.1;2.3;13.8
2013;3.4;3.6;7.6;13.7;16.8;22;25;23.5;19.6;15.3;9.9;4;13.7
2014;6.6;8;10.9;14.9;17.6;22.5;22.5;21.9;18.7;16;11.5;6.1;14.8
2015;3.7;5.6;9.1;13.2;18.6;22.6;26.7;24;19.6;13.8;8.1;3.6;14.1
2016;3.2;7.5;9.5;14.1;17.3;21.8;25;22.7;20.5;13.3;9.3;3.1;13.9
