date,TMIN,TMED,TMAX
1997-08-31,13.1,21.1969,30.1
1997-09-01,16.4,23.0292,31.5
1997-09-02,15.4,23.1906,31.6
1997-09-03,15.5,23.974,31.8
1997-09-04,16.9,24.4896,32.2
1997-09-05,16.1,23.9813,32.1
1997-09-06,16.3,24.2115,32.6
1997-09-07,17.2,23.7646,31.4
1997-09-08,17.9,23.0458,29.8
1997-09-09,17.0,22.8813,30.0
1997-09-10,16.8,23.2615,30.7
1997-09-11,17.1,21.6375,27.8
1997-09-12,16.2,21.8771,30.2
1997-09-13,14.9,21.0115,27.7
1997-09-14,13.5,17.9281,23.6
1997-09-15,11.4,16.8313,24.5
1997-09-16,8.0,16.1875,25.0
1997-09-17,8.5,17.0115,25.4
1997-09-18,11.1,19.2344,28.3
1997-09-19,10.6,19.649,28.5
1997-09-20,11.7,19.2719,26.7
1997-09-21,10.6,17.1469,24.3
1997-09-22,10.7,17.1521,24.6
1997-09-23,10.3,17.1104,23.4
1997-09-24,10.8,18.2198,26.9
1997-09-25,11.2,16.6375,23.6
1997-09-26,11.6,16.3354,23.0
1997-09-27,8.2,15.9969,24.0
1997-09-28,9.5,16.8552,23.9
1997-09-29,13.4,18.176,24.2
1997-09-30,11.3,17.8438,24.5
1997-10-01,11.8,16.5063,20.8
1997-10-02,12.6,16.8948,21.8
1997-10-03,10.8,17.6969,24.2
1997-10-04,9.8,16.6531,23.4
1997-10-05,9.6,16.6958,24.2
1997-10-06,12.1,18.5396,24.3
1997-10-07,16.4,19.3115,23.8
1997-10-08,15.7,19.8031,25.5
1997-10-09,16.3,19.4479,23.5
1997-10-10,14.4,17.1406,20.7
1997-10-11,12.1,18.3073,24.8
1997-10-12,12.4,17.4125,23.3
1997-10-13,8.7,15.2635,20.5
1997-10-14,6.6,12.7552,19.3
1997-10-15,3.4,10.4708,16.9
1997-10-16,4.9,10.951,17.9
1997-10-17,8.1,11.85,17.7
1997-10-18,5.7,11.499,18.1
1997-10-19,5.4,11.3792,18.0
1997-10-20,5.4,12.3219,17.4
1997-10-21,11.2,13.6375,17.3
1997-10-22,9.1,10.8458,13.7
1997-10-23,7.3,10.8844,14.4
1997-10-24,6.2,12.1594,18.5
1997-10-25,3.8,7.5948,13.0
1997-10-26,1.2,7.5167,14.1
1997-10-27,3.0,7.9396,13.4
1997-10-28,-1.5,4.6333,9.5
1997-10-29,-3.0,2.8417,10.4
1997-10-30,-1.2,3.6938,8.6
1997-10-31,3.0,6.874,11.3
1997-11-01,0.7,7.2063,14.3
1997-11-02,2.8,8.7323,14.8
1997-11-03,3.1,9.601,16.9
1997-11-04,4.2,9.4677,12.5
1997-11-05,6.4,8.4271,9.7
1997-11-06,8.8,11.6677,14.6
1997-11-07,11.9,14.3354,16.3
1997-11-08,8.4,12.6698,19.0
1997-11-09,5.8,9.2854,11.4
1997-11-10,4.7,9.5146,16.2
1997-11-11,8.9,10.3448,12.6
1997-11-12,9.2,11.0813,12.8
1997-11-13,5.0,10.2479,16.5
1997-11-14,3.3,8.251,14.3
1997-11-15,1.1,7.0615,13.5
1997-11-16,2.4,6.65,12.3
1997-11-17,2.0,6.151,11.9
1997-11-18,0.5,4.7813,9.2
1997-11-19,0.6,3.6615,6.4
1997-11-20,-2.1,1.1531,6.5
1997-11-21,-2.0,2.0333,8.3
1997-11-22,0.7,4.4979,10.5
1997-11-23,5.1,7.7365,11.7
1997-11-24,3.1,7.4813,11.7
1997-11-25,7.1,8.5635,10.7
1997-11-26,7.6,9.574,13.2
1997-11-27,7.8,9.4448,14.7
1997-11-28,5.4,9.0219,10.9
1997-11-29,8.3,9.0792,10.0
1997-11-30,7.7,8.6021,9.9
1997-12-01,6.1,8.1281,10.5
1997-12-02,5.5,7.8146,10.9
1997-12-03,4.5,5.8969,8.4
1997-12-04,2.1,6.5052,9.6
1997-12-05,-0.1,4.4854,7.4
1997-12-06,-0.8,2.975,7.7
1997-12-07,-1.1,2.8115,9.3
1997-12-08,-0.3,3.2813,8.7
1997-12-09,0.6,4.6885,10.7
1997-12-10,2.3,5.6198,10.9
1997-12-11,0.5,4.4177,7.8
1997-12-12,2.8,6.0354,10.5
1997-12-13,0.6,7.2646,14.6
1997-12-14,1.1,7.0198,11.3
1997-12-15,1.4,4.5927,8.6
1997-12-16,-0.5,2.0229,3.8
1997-12-17,-1.5,0.1958,1.3
1997-12-18,0.6,3.7,5.7
1997-12-19,5.4,6.9177,8.8
1997-12-20,7.3,9.5563,11.5
1997-12-21,6.5,7.8313,10.9
1997-12-22,5.6,7.3542,9.1
1997-12-23,2.1,5.8594,9.6
1997-12-24,-0.9,2.0948,5.3
1997-12-25,1.4,3.0844,4.1
1997-12-26,3.9,4.7396,5.7
1997-12-27,0.5,5.2104,10.5
1997-12-28,-0.9,2.9042,8.5
1997-12-29,-3.7,-0.6271,1.9
1997-12-30,-3.0,0.8677,6.2
1997-12-31,2.9,4.7698,7.1
1998-01-01,2.7,5.449,7.2
1998-01-02,4.6,5.226,5.9
1998-01-03,3.3,6.8188,11.4
1998-01-04,0.2,2.6844,6.6
1998-01-05,-0.3,3.1948,5.5
1998-01-06,0.8,4.4927,7.5
1998-01-07,1.0,4.2719,7.5
1998-01-08,2.1,5.3802,9.3
1998-01-09,2.5,4.801,7.2
1998-01-10,0.4,3.2875,8.1
1998-01-11,-2.9,-0.125,1.3
1998-01-12,-0.8,0.3354,1.6
1998-01-13,1.5,2.8344,3.9
1998-01-14,2.9,5.0698,6.6
1998-01-15,6.5,8.0188,9.7
1998-01-16,6.4,7.4042,8.3
1998-01-17,1.4,7.3979,13.9
1998-01-18,-0.5,4.549,10.4
1998-01-19,0.1,2.7115,5.5
1998-01-20,-0.4,5.4146,9.8
1998-01-21,7.0,9.2708,11.8
1998-01-22,1.3,5.3615,10.3
1998-01-23,1.0,5.0385,9.1
1998-01-24,-1.0,3.3688,8.5
1998-01-25,-0.7,2.7875,6.1
1998-01-26,-2.9,0.2667,5.7
1998-01-27,-5.0,-0.1813,5.8
1998-01-28,-4.5,-0.7031,5.2
1998-01-29,-4.2,-0.4031,4.8
1998-01-30,-3.0,0.5177,5.8
1998-01-31,-3.4,0.874,6.9
1998-02-01,-3.3,0.2854,4.5
1998-02-02,-5.3,-1.4979,4.6
1998-02-03,-4.7177,-0.495,5.0298
1998-02-04,-1.6657,3.106,8.8186
1998-02-05,-2.5775,3.1109,10.7829
1998-02-06,-2.5,3.4042,11.2
1998-02-07,-1.9,4.3031,10.4
1998-02-08,-0.7,4.9594,12.3
1998-02-09,0.5,4.35,10.4
1998-02-10,-0.5,5.1844,12.0
1998-02-11,0.0,5.7833,12.9
1998-02-12,0.3,5.8146,12.9
1998-02-13,0.7,7.6792,16.3
1998-02-14,2.3,10.7521,20.6
1998-02-15,2.7,11.0865,19.9
1998-02-16,3.3,10.326,16.3
1998-02-17,4.3,10.1323,18.7
1998-02-18,1.4,8.1813,14.1
1998-02-19,1.7,7.3333,15.0
1998-02-20,0.7,8.826,18.0
1998-02-21,1.5,9.2531,16.1
1998-02-22,1.9,7.3135,11.5
1998-02-23,6.6,9.1313,14.4
1998-02-24,6.1,11.4583,17.7
1998-02-25,6.5,11.8729,17.2
1998-02-26,6.6,10.6771,16.3
1998-02-27,3.5,9.7156,15.8
1998-02-28,3.0,7.7406,11.2
1998-03-01,7.4,10.2146,15.0
1998-03-02,3.2,8.5375,14.3
1998-03-03,1.5,7.2677,12.2
1998-03-04,5.2,8.4281,10.8
1998-03-05,8.2,11.0677,18.2
1998-03-06,3.4,9.874,16.5
1998-03-07,3.1,9.5385,15.2
1998-03-08,5.1,10.7417,16.4
1998-03-09,3.0,9.699,16.6
1998-03-10,0.0,6.8208,11.7
1998-03-11,-1.8,3.499,8.0
1998-03-12,-0.5,4.525,10.6
1998-03-13,-1.2,5.8615,13.0
1998-03-14,0.1,7.3458,14.8
1998-03-15,0.8,6.7958,13.8
1998-03-16,3.1,7.675,11.8
1998-03-17,2.8,8.1542,14.9
1998-03-18,2.4,10.7823,18.9
1998-03-19,4.4,10.3656,16.9
1998-03-20,1.8,8.9094,16.6
1998-03-21,0.6,3.7417,5.3
1998-03-22,-3.4083,5.757,12.6874
1998-03-23,-0.1207,2.0936,4.5913
1998-03-24,0.2,5.0198,10.4
1998-03-25,-0.4,4.8615,10.9
1998-03-26,-0.7,4.8469,11.1
1998-03-27,0.0,7.3469,14.7
1998-03-28,1.6,10.7156,19.3
1998-03-29,4.9,12.15,19.8
1998-03-30,6.1,12.7635,20.2
1998-03-31,4.4,12.1656,19.3
1998-04-01,5.2,9.8615,15.5
1998-04-02,8.9,11.6146,15.3
1998-04-03,8.6,12.8958,17.3
1998-04-04,10.8,13.9708,18.1
1998-04-05,11.4,14.0052,17.3
1998-04-06,7.8,12.5583,17.1
1998-04-07,7.3,9.1979,12.3
1998-04-08,4.3,10.4177,14.7
1998-04-09,6.1,9.4625,14.8
1998-04-10,6.2,8.7427,11.4
1998-04-11,2.7,6.8573,11.9
1998-04-12,3.1,7.3563,11.2
1998-04-13,3.9,6.3281,9.7
1998-04-14,3.8,7.6135,13.2
1998-04-15,3.1,7.0354,12.1
1998-04-16,3.7,9.4177,15.4
1998-04-17,6.4,8.2,11.6
1998-04-18,5.4,9.0792,14.3
1998-04-19,3.5,9.4823,15.7
1998-04-20,3.6,10.9479,17.7
1998-04-21,4.3,12.6271,19.8
1998-04-22,7.1,14.8448,21.1
1998-04-23,11.3,14.9938,22.5
1998-04-24,7.5,16.4302,23.1
1998-04-25,13.1,17.4479,23.1
1998-04-26,9.8,16.9292,23.7
1998-04-27,11.4,15.3531,20.2
1998-04-28,9.6,11.3906,13.0
1998-04-29,9.2,11.6667,15.1
1998-04-30,10.2,11.449,15.1
1998-05-01,9.2,11.9135,16.5
1998-05-02,7.5,13.8198,19.7
1998-05-03,8.0,15.7521,21.8
1998-05-04,12.1,15.5385,20.5
1998-05-05,7.9,14.5677,19.1
1998-05-06,9.8,14.7802,18.3
1998-05-07,8.5,15.9125,22.9
1998-05-08,10.2,18.3406,26.0
1998-05-09,12.8,20.3396,27.7
1998-05-10,14.7,21.6302,29.3
1998-05-11,15.1,21.9198,29.3
1998-05-12,14.2,22.4323,30.1
1998-05-13,15.0,23.1771,30.8
1998-05-14,16.1,20.2208,26.6
1998-05-15,13.3,19.4063,26.2
1998-05-16,12.8,16.7365,22.5
1998-05-17,9.0,12.8438,17.6
1998-05-18,6.8,12.8344,19.1
1998-05-19,8.8,17.8594,25.7
1998-05-20,11.6,19.7448,27.0
1998-05-21,15.2,20.2969,27.1
1998-05-22,13.5,18.7448,26.6
1998-05-23,14.4,18.0104,21.9
1998-05-24,13.1,14.1458,15.1
1998-05-25,12.5,16.0958,21.2
1998-05-26,11.2,16.4625,22.9
1998-05-27,11.9,17.0146,24.0
1998-05-28,13.7,16.9052,22.1
1998-05-29,13.9,15.3958,18.1
1998-05-30,10.9,17.5344,23.3
1998-05-31,12.1,18.301,24.4
1998-06-01,12.1,19.0698,25.4
1998-06-02,14.2,20.3271,27.3
1998-06-03,15.1,22.2677,29.6
1998-06-04,18.0,24.4531,30.9
1998-06-05,18.8,25.3781,32.0
1998-06-06,20.3,26.151,32.8
1998-06-07,17.9,22.324,28.5
1998-06-08,17.0,20.8656,26.7
1998-06-09,14.8,22.5708,29.7
1998-06-10,17.0,21.2865,27.2
1998-06-11,13.8,17.1198,21.4
1998-06-12,12.1,15.2375,20.9
1998-06-13,10.2,18.1167,24.3
1998-06-14,8.4,16.8042,23.2
1998-06-15,11.8,15.1052,20.2
1998-06-16,13.2,17.6375,24.5
1998-06-17,13.2,18.576,23.8
1998-06-18,14.7,19.95,26.2
1998-06-19,13.1,20.876,28.0
1998-06-20,16.5,22.4542,28.9
1998-06-21,17.4,23.776,31.5
1998-06-22,17.8,24.1792,29.1
1998-06-23,17.3,22.351,27.2
1998-06-24,16.0,21.8677,27.3
1998-06-25,19.4,24.3927,30.5
1998-06-26,20.8,25.0323,31.8
1998-06-27,19.0,25.476,31.8
1998-06-28,19.9,25.5792,31.8
1998-06-29,19.7,25.8302,32.7
1998-06-30,17.1,21.8542,27.6
1998-07-01,16.6,23.7063,30.6
1998-07-02,20.4,25.7458,32.9
1998-07-03,15.8,22.324,30.4
1998-07-04,14.7,22.2917,29.9
1998-07-05,17.1,22.9542,29.6
1998-07-06,19.0,23.4875,29.4
1998-07-07,16.4,21.9615,28.6
1998-07-08,11.8,19.8177,29.1
1998-07-09,10.6,19.7958,29.0
1998-07-10,15.2,22.3781,29.9
1998-07-11,17.7,23.2292,29.8
1998-07-12,17.6,24.0573,31.3
1998-07-13,19.8,25.1604,32.1
1998-07-14,16.7,19.8708,24.0
1998-07-15,15.1,20.3229,26.2
1998-07-16,15.6,21.1646,27.2
1998-07-17,12.9,21.799,29.7
1998-07-18,16.9,23.4323,30.3
1998-07-19,18.9,25.6042,32.6
1998-07-20,19.0,26.8792,35.4
1998-07-21,21.0,28.2625,35.7
1998-07-22,21.2,28.3719,35.2
1998-07-23,21.1,28.8177,37.2
1998-07-24,19.1,28.4698,36.8
1998-07-25,19.4,27.776,35.5
1998-07-26,18.4,26.2125,34.3
1998-07-27,18.1,26.2125,34.4
1998-07-28,17.6,23.4385,29.6
1998-07-29,15.7,23.7229,31.6
1998-07-30,17.1,24.8927,33.1
1998-07-31,19.3,26.0729,34.6
1998-08-01,19.9,26.926,33.9
1998-08-02,21.6,28.526,36.9
1998-08-03,20.2,24.7583,31.2
1998-08-04,17.5,26.7083,36.6
1998-08-05,20.1,25.5542,32.9
1998-08-06,18.7,24.3844,31.9
1998-08-07,16.7,24.6302,33.1
1998-08-08,16.4,26.3875,36.7
1998-08-09,17.6,27.2333,36.3
1998-08-10,19.9,28.9333,37.0
1998-08-11,19.9,28.3073,36.5
1998-08-12,20.4,27.5823,36.7
1998-08-13,18.2,27.7188,36.6
1998-08-14,21.2,27.0969,34.2
1998-08-15,18.7,27.0969,34.9
1998-08-16,19.0,26.2573,33.0
1998-08-17,20.7,26.6229,35.1
1998-08-18,18.5,23.6552,29.6
1998-08-19,18.3,23.6802,31.4
1998-08-20,19.4,22.8208,30.5
1998-08-21,15.7,23.9833,31.6
1998-08-22,16.0,24.6219,32.7
1998-08-23,18.0,24.3458,32.5
1998-08-24,17.0,23.2521,29.5
1998-08-25,16.2,23.401,30.1
1998-08-26,14.0,22.3771,30.8
1998-08-27,14.2,22.025,30.3
1998-08-28,13.5,17.3771,23.8
1998-08-29,12.0,18.1729,24.8
1998-08-30,12.9,18.1656,24.7
1998-08-31,8.4,18.7563,25.8
1998-09-01,15.9,21.2844,27.8
1998-09-02,17.4,21.8625,26.6
1998-09-03,16.6,22.5542,28.4
1998-09-04,18.3,22.7156,29.9
1998-09-05,17.2,19.7198,24.5
1998-09-06,12.0,20.2,28.1
1998-09-07,14.5,20.3354,25.9
1998-09-08,15.7,19.4979,26.6
1998-09-09,14.3,21.8854,29.6
1998-09-10,14.4,21.8219,29.5
1998-09-11,15.6,19.9479,25.5
1998-09-12,13.0,17.1406,21.7
1998-09-13,9.8,14.6208,23.3
1998-09-14,8.8,13.8198,20.8
1998-09-15,8.9,14.9115,22.2
1998-09-16,9.2,16.2604,22.8
1998-09-17,10.9,16.6792,24.2
1998-09-18,9.0,17.2438,25.3
1998-09-19,13.5,17.6875,22.7
1998-09-20,13.1,17.7469,24.5
1998-09-21,10.9,18.2719,25.7
1998-09-22,11.3,17.6208,24.1
1998-09-23,10.3,16.65,23.9
1998-09-24,9.1,16.5823,24.3
1998-09-25,12.6,15.8458,19.2
1998-09-26,13.4,16.5927,21.3
1998-09-27,15.1,17.5719,23.4
1998-09-28,10.8,15.875,21.5
1998-09-29,10.2,16.0729,22.4
1998-09-30,14.9,16.2729,18.8
1998-10-01,11.6,16.7865,22.3
1998-10-02,8.8,14.8156,21.3
1998-10-03,9.3,14.7302,20.8
1998-10-04,11.5,12.5615,13.5
1998-10-05,11.6,12.7094,13.7
1998-10-06,12.8,14.35,16.0
1998-10-07,12.6,13.7615,15.1
1998-10-08,11.6,13.424,16.5
1998-10-09,9.4,14.4458,21.8
1998-10-10,8.4,13.274,20.1
1998-10-11,6.8,13.0542,19.0
1998-10-12,9.9,13.6792,18.3
1998-10-13,7.0,13.7177,22.1
1998-10-14,7.6,13.0729,19.8
1998-10-15,8.1,13.35,20.4
1998-10-16,8.7,14.1438,19.5
1998-10-17,13.1,14.8438,19.1
1998-10-18,12.5,14.9615,19.6
1998-10-19,11.2,12.7146,14.4
1998-10-20,8.7,12.8521,18.4
1998-10-21,7.4,10.9115,14.7
1998-10-22,6.1,10.6729,17.1
1998-10-23,4.6,10.6906,17.7
1998-10-24,7.2,11.5177,18.4
1998-10-25,6.7,9.951,11.6
1998-10-26,3.7,10.3573,18.6
1998-10-27,4.6,10.9979,18.3
1998-10-28,5.3,10.4688,16.3
1998-10-29,6.7,11.9073,16.3
1998-10-30,3.9,11.1021,18.6
1998-10-31,2.1,9.2635,17.5
1998-11-01,5.8,9.3417,14.6
1998-11-02,4.4,10.6656,17.4
1998-11-03,8.7,11.1469,16.7
1998-11-04,10.3,11.1979,12.0
1998-11-05,5.2,10.5615,14.8
1998-11-06,4.0,8.1677,14.4
1998-11-07,2.7,8.5281,16.8
1998-11-08,3.1,7.1323,13.3
1998-11-09,2.9,7.5563,13.4
1998-11-10,3.1,8.5896,13.0
1998-11-11,4.1,9.1188,15.5
1998-11-12,1.7,6.5781,11.9
1998-11-13,0.9,5.8833,12.9
1998-11-14,0.8,4.7542,8.9
1998-11-15,-1.1,4.7375,11.4
1998-11-16,0.1,5.3406,11.9
1998-11-17,2.1,6.1917,12.7
1998-11-18,0.1,4.0385,9.7
1998-11-19,-2.5,1.8365,8.2
1998-11-20,-3.1,1.2333,6.3
1998-11-21,-3.4,0.6469,4.6
1998-11-22,-4.2,0.6427,5.9
1998-11-23,-0.1,3.2031,6.0
1998-11-24,4.0,5.5052,7.8
1998-11-25,3.6,5.626,7.7
1998-11-26,2.6,5.601,10.7
1998-11-27,1.7,5.9094,12.1
1998-11-28,1.2,5.3188,10.9
1998-11-29,-0.8,3.9406,10.3
1998-11-30,1.1,4.5083,7.9
1998-12-01,-0.4,4.9844,10.3
1998-12-02,0.8,3.1156,4.4
1998-12-03,2.3,4.4083,6.8
1998-12-04,1.8,5.5906,9.9
1998-12-05,-1.9,2.4063,8.0
1998-12-06,-6.1,1.5771,9.6
1998-12-07,-2.3,3.4188,9.2
1998-12-08,-5.0,0.0302,6.6
1998-12-09,-3.2,0.151,6.8
1998-12-10,-4.2,0.0333,4.0
1998-12-11,-4.1,0.7688,6.6
1998-12-12,-1.6,2.2563,8.7
1998-12-13,-1.2,1.7292,6.9
1998-12-14,-1.8,1.9573,8.1
1998-12-15,-1.9,3.1688,10.5
1998-12-16,-2.5,4.3031,11.1
1998-12-17,-1.4,5.1927,13.0
1998-12-18,-0.4,3.8958,10.3
1998-12-19,-2.2,2.0594,7.1
1998-12-20,-0.7,4.2333,8.7
1998-12-21,2.5,4.9406,6.6
1998-12-22,-2.6,1.426,5.9
1998-12-23,-5.1,-0.5646,5.2
1998-12-24,-3.6,-0.8333,2.8
1998-12-25,-3.7,-0.0479,5.7
1998-12-26,-6.1,-1.9594,2.3
1998-12-27,-5.0,-0.7385,5.1
1998-12-28,-1.7,0.6802,3.9
1998-12-29,-2.1,3.2865,8.8
1998-12-30,1.4,4.2979,9.0
1998-12-31,0.5,4.5135,7.6
1999-01-01,2.9,5.7708,7.5
1999-01-02,2.3,6.1146,9.6
1999-01-03,2.1,6.3646,11.5
1999-01-04,0.2,4.6698,11.7
1999-01-05,-1.1,4.7625,11.8
1999-01-06,-3.4,1.6125,8.8
1999-01-07,-4.1,-2.5229,-0.7
1999-01-08,-0.5,2.6469,5.9
1999-01-09,-0.5,5.3781,9.9
1999-01-10,0.8,4.2885,7.1
1999-01-11,2.5,6.0229,9.6
1999-01-12,0.4,2.9333,5.1
1999-01-13,-0.7,2.7,6.2
1999-01-14,-3.0,1.1281,5.1
1999-01-15,-3.5,2.1896,8.2
1999-01-16,-2.9,0.9656,6.3
1999-01-17,-1.5,1.9354,7.5
1999-01-18,-1.3,1.9323,7.9
1999-01-19,-0.9,4.3875,11.4
1999-01-20,-0.4,4.274,10.8
1999-01-21,-1.5,4.7229,12.3
1999-01-22,-1.3,4.1167,10.4
1999-01-23,-0.8,4.3094,11.0
1999-01-24,-0.7,3.276,9.4
1999-01-25,-0.9,3.6354,10.9
1999-01-26,-1.5,1.9125,6.5
1999-01-27,0.4,3.8344,9.4
1999-01-28,1.2,6.0333,9.3
1999-01-29,-2.4,4.1729,11.9
1999-01-30,-1.4,1.2375,4.6
1999-01-31,-6.3,-1.3438,3.5
1999-02-01,-6.7,-1.0531,4.8
1999-02-02,-4.3,1.5156,8.0
1999-02-03,-3.0,3.6156,10.4
1999-02-04,-2.3,4.2042,11.9
1999-02-05,-1.8,2.5146,8.6
1999-02-06,-2.9,5.3448,14.0
1999-02-07,-1.8,3.6125,9.2
1999-02-08,-1.8,4.799,9.5
1999-02-09,-1.2,0.5854,3.1
1999-02-10,-0.4,0.3958,1.6
1999-02-11,-0.1,2.6406,6.0
1999-02-12,-1.9,1.8729,5.8
1999-02-13,-5.1,0.5938,5.9
1999-02-14,-2.2,-0.474,3.4
1999-02-15,-3.4,0.3427,5.8
1999-02-16,-5.9,-0.6458,2.8
1999-02-17,-1.7,1.7438,6.5
1999-02-18,-1.9,3.274,8.8
1999-02-19,-2.1,3.3115,9.4
1999-02-20,-0.7,4.126,9.1
1999-02-21,0.3,5.4604,10.6
1999-02-22,2.6,6.4135,11.4
1999-02-23,-0.3,6.5063,12.7
1999-02-24,-2.1,5.875,12.8
1999-02-25,-0.1,5.7292,12.3
1999-02-26,-2.7,5.3604,13.7
1999-02-27,-0.7,5.9865,13.7
1999-02-28,-0.3,5.7385,12.9
1999-03-01,-0.5,6.7146,13.2
1999-03-02,2.1,5.0833,11.1
1999-03-03,2.6,6.8854,9.2
1999-03-04,5.2,7.9813,10.6
1999-03-05,4.2,7.1104,10.5
1999-03-06,4.4,5.874,8.3
1999-03-07,0.5,3.5188,4.8
1999-03-08,-0.2,5.4646,10.5
1999-03-09,4.5,6.2427,8.3
1999-03-10,4.5,7.9969,11.3
1999-03-11,5.4,8.8469,11.5
1999-03-12,5.9,10.8917,16.3
1999-03-13,4.1,10.6427,16.7
1999-03-14,4.7,11.7958,18.0
1999-03-15,6.4,13.4167,20.5
1999-03-16,6.2,11.124,15.0
1999-03-17,4.6,6.576,9.6
1999-03-18,-0.2,5.2677,11.3
1999-03-19,-1.6,6.4396,13.8
1999-03-20,0.5,8.7667,15.4
1999-03-21,-0.3,7.424,13.3
1999-03-22,2.9,5.3677,8.5
1999-03-23,1.0,7.8302,14.7
1999-03-24,3.2,9.6354,17.1
1999-03-25,4.4,10.9365,16.3
1999-03-26,8.3,9.5188,12.2
1999-03-27,7.6,9.1531,12.1
1999-03-28,7.5,11.4802,17.1
1999-03-29,8.2,12.3365,18.1
1999-03-30,7.3,12.7292,19.2
1999-03-31,9.4,13.9823,19.6
1999-04-01,6.7,14.0385,20.5
1999-04-02,6.6,14.2417,21.0
1999-04-03,6.8,14.7583,21.8
1999-04-04,6.4,14.725,22.3
1999-04-05,8.9,14.8844,22.5
1999-04-06,7.4,15.3563,22.3
1999-04-07,8.7,12.9354,19.1
1999-04-08,7.8,8.951,10.6
1999-04-09,7.7,12.0896,16.8
1999-04-10,6.0,12.7177,18.3
1999-04-11,6.6,12.6281,18.8
1999-04-12,9.5,11.4115,15.4
1999-04-13,6.0,9.9531,15.5
1999-04-14,4.9,10.8063,16.1
1999-04-15,8.1,11.4135,15.0
1999-04-16,5.8,11.6583,15.0
1999-04-17,3.7,9.0917,14.3
1999-04-18,5.5,10.0781,15.1
1999-04-19,4.9,8.5656,13.0
1999-04-20,2.4,9.7802,15.5
1999-04-21,8.7,9.5875,10.4
1999-04-22,7.3,12.124,17.1
1999-04-23,7.8,13.8427,20.0
1999-04-24,10.7,14.1167,19.6
1999-04-25,8.9,15.6885,23.1
1999-04-26,10.3,15.175,22.4
1999-04-27,11.1,13.6198,18.7
1999-04-28,8.3,13.4167,18.0
1999-04-29,9.2,15.3385,20.3
1999-04-30,12.0,17.001,22.7
1999-05-01,11.7,16.7688,22.8
1999-05-02,11.6,17.5323,23.4
1999-05-03,11.5,19.099,26.1
1999-05-04,14.3,16.624,19.8
1999-05-05,13.0,16.7479,21.3
1999-05-06,13.1,15.0823,17.2
1999-05-07,12.3,16.1292,20.9
1999-05-08,13.8,15.95,20.4
1999-05-09,13.0,16.8865,22.6
1999-05-10,12.2,18.1938,23.3
1999-05-11,13.8,17.6563,21.1
1999-05-12,16.3,17.6229,20.5
1999-05-13,16.3,18.4167,21.0
1999-05-14,17.1,19.1177,22.9
1999-05-15,13.9,16.7688,19.6
1999-05-16,13.4,16.9552,21.7
1999-05-17,12.9,15.35,18.3
1999-05-18,11.6,18.7083,24.8
1999-05-19,14.3,16.2615,20.0
1999-05-20,12.9,15.5042,18.6
1999-05-21,12.1,13.3146,14.7
1999-05-22,11.3,16.8802,23.0
1999-05-23,12.3,19.6885,25.2
1999-05-24,14.5,19.5115,24.2
1999-05-25,12.8,19.8198,26.8
1999-05-26,14.2,21.3521,28.1
1999-05-27,15.1,22.1708,28.9
1999-05-28,15.3,20.8635,29.0
1999-05-29,15.6,22.2896,28.7
1999-05-30,17.3,22.9958,29.3
1999-05-31,16.1,23.3375,29.7
1999-06-01,19.9,25.3906,31.7
1999-06-02,20.5,25.3375,31.2
1999-06-03,18.7,24.5917,31.1
1999-06-04,17.1,21.4573,28.0
1999-06-05,15.0,21.7427,28.2
1999-06-06,16.0,22.7208,29.1
1999-06-07,17.9,22.8427,28.5
1999-06-08,16.9,21.525,26.3
1999-06-09,13.5,21.3323,27.8
1999-06-10,16.4,20.6438,27.3
1999-06-11,15.4,17.6729,23.2
1999-06-12,15.2,21.399,28.4
1999-06-13,16.5,21.1052,28.0
1999-06-14,16.0,21.85,27.0
1999-06-15,15.9,20.3156,26.8
1999-06-16,15.6,20.9177,28.4
1999-06-17,15.5,22.1688,30.1
1999-06-18,15.5,21.4073,28.4
1999-06-19,14.0,17.6906,21.8
1999-06-20,13.5,16.6417,22.3
1999-06-21,9.7,16.0281,21.6
1999-06-22,7.7,18.9604,25.3
1999-06-23,10.7,19.0594,24.9
1999-06-24,11.4,19.4,25.8
1999-06-25,13.4,20.5844,26.9
1999-06-26,14.1,21.6375,28.3
1999-06-27,16.9,21.3677,27.2
1999-06-28,15.9,21.3396,27.5
1999-06-29,16.6,22.5271,28.8
1999-06-30,18.8,23.1552,28.9
1999-07-01,16.7,24.1417,31.3
1999-07-02,19.2,25.5667,32.2
1999-07-03,20.1,26.0229,33.1
1999-07-04,19.4,26.8167,33.8
1999-07-05,20.8,26.9906,33.4
1999-07-06,17.9,25.3719,33.4
1999-07-07,15.4,21.3927,29.3
1999-07-08,15.0,22.1958,32.7
1999-07-09,15.0,21.0781,27.5
1999-07-10,17.0,20.5917,25.9
1999-07-11,15.7,20.2938,29.0
1999-07-12,17.5,21.275,27.9
1999-07-13,18.1,23.6688,31.1
1999-07-14,17.0,23.5906,32.3
1999-07-15,18.1,24.0333,30.8
1999-07-16,19.0,22.9781,29.5
1999-07-17,17.9,24.2208,31.3
1999-07-18,16.6,24.0396,30.5
1999-07-19,19.1,24.9927,31.9
1999-07-20,18.1,25.2552,33.1
1999-07-21,18.2,25.6469,33.0
1999-07-22,16.8,22.1656,28.8
1999-07-23,13.8,20.8292,28.0
1999-07-24,15.6,21.6573,28.7
1999-07-25,14.3,21.7771,29.5
1999-07-26,15.5,24.1604,32.6
